order_book_id,date,limit_up,num_trades,close,high,volume,limit_down,open,low,total_turnover,turnover_rate
603035.XSHG,2017-04-07,28.94,8079.0,25.56,26.37,5869951.0,23.68,26.26,25.51,151757309.0,8.3856
603035.XSHG,2017-04-10,28.12,11013.0,23.8,25.46,8063423.0,23.0,25.46,23.61,195890204.0,11.5192
603035.XSHG,2017-04-11,26.18,7053.0,24.52,24.59,5403669.0,21.42,23.74,23.72,130533742.0,7.7195
603035.XSHG,2017-04-12,26.97,5847.0,23.75,24.38,4261212.0,22.07,24.38,23.67,102090473.0,6.0874
603035.XSHG,2017-04-13,26.13,4930.0,23.75,24.2,3634591.0,21.38,23.75,23.44,86647793.0,5.1923
603035.XSHG,2017-04-14,26.13,4981.0,23.1,23.7,3850175.0,21.38,23.7,23.05,89666777.0,5.5002
603035.XSHG,2017-04-17,25.41,4980.0,22.4,22.72,3614585.0,20.79,22.3,22.05,80919967.0,5.1637
603035.XSHG,2017-04-18,24.64,3622.0,22.21,22.73,2567923.0,20.16,22.52,22.1,57710092.0,3.6685
603035.XSHG,2017-04-19,24.43,6078.0,22.99,23.16,4692696.0,19.99,22.04,22.04,106262484.0,6.7039
603035.XSHG,2017-04-20,25.29,5066.0,22.65,23.18,3815257.0,20.69,22.9,22.32,86535108.0,5.4504
603035.XSHG,2017-04-21,24.92,3091.0,22.28,22.76,2333651.0,20.38,22.75,22.22,52495330.0,3.3338
603035.XSHG,2017-04-24,24.51,4551.0,21.41,22.25,3160633.0,20.05,22.2,21.38,68389463.0,4.5152
603035.XSHG,2017-04-25,23.55,3561.0,21.63,21.92,2764464.0,19.27,21.55,21.5,59967452.0,3.9492
603035.XSHG,2017-04-26,23.79,4893.0,22.18,22.23,3864137.0,19.47,21.75,21.55,85001450.0,5.5202
603035.XSHG,2017-04-27,24.4,8847.0,22.82,23.05,7169662.0,19.96,21.7,21.31,159680104.0,10.2424
603035.XSHG,2017-04-28,25.1,4955.0,22.88,23.0,3845037.0,20.54,22.82,22.65,87777149.0,5.4929
603035.XSHG,2017-05-02,25.17,3722.0,22.62,22.91,2983625.0,20.59,22.9,22.53,67799131.0,4.2623
603035.XSHG,2017-05-03,24.88,4743.0,22.89,22.92,4013382.0,20.36,22.63,22.36,90892413.0,5.7334
603035.XSHG,2017-05-04,25.18,3954.0,22.46,22.87,3203621.0,20.6,22.73,22.45,72555370.0,4.5766
603035.XSHG,2017-05-05,24.71,4240.0,21.86,22.54,3214909.0,20.21,22.27,21.71,71547263.0,4.5927
603035.XSHG,2017-05-08,24.05,4671.0,20.78,21.85,3711234.0,19.67,21.69,20.71,79439767.0,5.3018
603035.XSHG,2017-05-09,22.86,3859.0,21.2,21.39,3054143.0,18.7,20.67,20.67,64531140.0,4.3631
603035.XSHG,2017-05-10,23.32,4320.0,20.76,21.53,3557900.0,19.08,21.34,20.74,75580674.0,5.0827
603035.XSHG,2017-05-11,22.84,6364.0,21.85,21.88,5354969.0,18.68,20.7,20.66,113723809.0,7.65
603035.XSHG,2017-05-12,24.04,5071.0,21.74,21.88,3956751.0,19.67,21.75,21.37,85547732.0,5.6525
603035.XSHG,2017-05-15,23.91,3234.0,21.46,21.84,2616821.0,19.57,21.63,21.42,56510141.0,3.7383
603035.XSHG,2017-05-16,23.61,5300.0,22.09,22.12,4403760.0,19.31,21.37,21.07,95030154.0,6.2911
603035.XSHG,2017-05-17,24.3,5579.0,22.15,22.41,4917261.0,19.88,21.95,21.89,109012374.0,7.0247
603035.XSHG,2017-05-18,24.37,3565.0,21.7,22.06,2759719.0,19.94,21.89,21.65,60339777.0,3.9425
603035.XSHG,2017-05-19,23.87,3273.0,21.39,21.85,2855812.0,19.53,21.71,21.2,61472629.0,4.0797
603035.XSHG,2017-05-22,23.53,4965.0,20.4,21.45,3786838.0,19.25,21.38,20.36,78849694.0,5.4098
603035.XSHG,2017-05-23,22.44,5416.0,19.09,20.46,4780213.0,18.36,20.3,19.0,94430174.0,6.8289
603035.XSHG,2017-05-24,21.0,3442.0,19.37,19.46,2859501.0,17.18,19.0,18.83,54848849.0,4.085
603035.XSHG,2017-05-25,21.31,3910.0,19.38,19.6,3267100.0,17.43,19.35,18.88,62900628.0,4.6673
603035.XSHG,2017-05-26,21.32,3557.0,19.64,19.87,3265274.0,17.44,19.44,19.32,63921725.0,4.6647
603035.XSHG,2017-05-31,21.6,5724.0,19.54,20.64,4904080.0,17.68,20.25,19.5,99139058.0,7.0058
603035.XSHG,2017-06-01,21.49,4007.0,18.76,19.46,3132809.0,17.59,19.46,18.7,59727080.0,4.4754
603035.XSHG,2017-06-02,20.64,3523.0,19.36,19.45,3038406.0,16.88,18.8,18.6,58160526.0,4.3406
603035.XSHG,2017-06-05,21.3,3363.0,19.6,19.92,2959206.0,17.42,19.68,19.46,58231487.0,4.2274
603035.XSHG,2017-06-06,21.56,2170.0,19.72,19.74,1832142.0,17.64,19.41,19.38,35909337.0,2.6173
603035.XSHG,2017-06-07,21.69,4799.0,20.29,20.36,4669205.0,17.75,19.69,19.58,93858030.0,6.6703
603035.XSHG,2017-06-08,22.32,3906.0,20.22,20.37,3895245.0,18.26,20.33,19.95,78517564.0,5.5646
603035.XSHG,2017-06-09,22.24,2604.0,20.23,20.24,2460585.0,18.2,20.22,19.87,49336607.0,3.5151
603035.XSHG,2017-06-12,22.25,3184.0,19.58,20.03,3119132.0,18.21,19.97,19.48,61684690.0,4.4559
603035.XSHG,2017-06-13,21.54,2819.0,20.06,20.17,2729419.0,17.62,19.6,19.56,54462427.0,3.8992
603035.XSHG,2017-06-14,22.07,2728.0,20.01,20.23,2436118.0,18.05,19.99,19.81,48725662.0,3.4802
603035.XSHG,2017-06-15,22.01,4971.0,20.3,20.55,5184116.0,18.01,19.86,19.84,105387510.0,7.4059
603035.XSHG,2017-06-16,22.33,2952.0,20.08,20.38,3030900.0,18.27,20.25,20.04,61016219.0,4.3299
603035.XSHG,2017-06-19,22.09,1618.0,20.19,20.25,1532508.0,18.07,20.08,20.03,30869182.0,2.1893
603035.XSHG,2017-06-20,22.21,2477.0,20.16,20.37,2743091.0,18.17,20.28,20.1,55536595.0,3.9187
603035.XSHG,2017-06-21,22.18,2232.0,20.05,20.24,2427934.0,18.14,20.17,19.91,48698072.0,3.4685
603035.XSHG,2017-06-22,22.06,2662.0,19.6,20.2,2636010.0,18.05,20.01,19.51,52422393.0,3.7657
603035.XSHG,2017-06-23,21.56,2372.0,19.65,19.76,2523083.0,17.64,19.5,19.25,49101388.0,3.6044
603035.XSHG,2017-06-26,21.62,1974.0,19.97,20.03,1882654.0,17.69,19.65,19.53,37210342.0,2.6895
603035.XSHG,2017-06-27,21.97,2820.0,20.16,20.2,3423561.0,17.97,19.97,19.91,68853570.0,4.8908
603035.XSHG,2017-06-28,22.1751,2126.0,20.0689,20.1803,2422000.0,18.1451,20.1803,19.7854,47813987.0,3.46
603035.XSHG,2017-06-29,22.0738,3233.0,20.1904,20.4335,4072362.0,18.0641,20.0284,19.9981,81359775.0,5.8177
603035.XSHG,2017-06-30,22.2054,3817.0,20.4436,20.5043,4347891.0,18.1755,20.0892,20.0588,87389647.0,6.2113
603035.XSHG,2017-07-03,22.489,2914.0,20.5145,20.5448,3122449.0,18.3982,20.4942,20.2613,62990202.0,4.4606
603035.XSHG,2017-07-04,22.57,2137.0,20.393,20.5246,2371210.0,18.459,20.4233,20.2816,47762441.0,3.3874
603035.XSHG,2017-07-05,22.4282,3518.0,20.6765,20.7372,4181741.0,18.3577,20.4335,20.3018,84906506.0,5.9739
603035.XSHG,2017-07-06,22.7421,3275.0,20.7372,20.8284,3387829.0,18.6109,20.636,20.4537,69123557.0,4.8398
603035.XSHG,2017-07-07,22.813,5395.0,21.1321,21.3346,4944071.0,18.6615,20.6866,20.6157,102928373.0,7.063
603035.XSHG,2017-07-10,23.2484,3812.0,20.5955,21.122,3542322.0,19.0159,20.9094,20.555,72798828.0,5.0605
603035.XSHG,2017-07-11,22.651,2809.0,20.1803,20.7069,2450200.0,18.54,20.5955,20.1499,49401611.0,3.5003
603035.XSHG,2017-07-12,22.1953,3311.0,20.474,20.4942,3194887.0,18.1653,20.2309,19.6943,63266623.0,4.5641
603035.XSHG,2017-07-13,22.5193,2774.0,20.6765,20.8284,3249149.0,18.4286,20.3322,20.1601,65817510.0,4.6416
603035.XSHG,2017-07-14,22.7421,1932.0,20.2512,20.6765,1700603.0,18.6109,20.6258,20.1601,34270612.0,2.4294
603035.XSHG,2017-07-17,22.2763,3952.0,18.5501,20.0892,3404603.0,18.2261,20.0892,18.4387,63943158.0,4.8637
603035.XSHG,2017-07-18,20.4031,2478.0,18.4691,18.7729,2014347.0,16.6971,18.54,18.0236,36695286.0,2.8776
603035.XSHG,2017-07-19,20.312,2519.0,18.6412,18.7324,1850832.0,16.6262,18.4286,18.2261,33774427.0,2.644
603035.XSHG,2017-07-20,20.5043,2444.0,18.8336,19.1374,2264285.0,16.7781,18.6412,18.6412,42280507.0,3.2347
603035.XSHG,2017-07-21,20.717,1676.0,18.7729,18.8741,2420908.0,16.9503,18.7526,18.5805,44669609.0,3.4584
603035.XSHG,2017-07-24,20.6461,2023.0,18.9146,19.0564,2343241.0,16.8996,18.5704,18.5602,43582258.0,3.3475
603035.XSHG,2017-07-25,20.8081,1776.0,18.945,19.0058,2409754.0,17.0211,18.9349,18.7121,44933225.0,3.4425
603035.XSHG,2017-07-26,20.8385,1416.0,18.864,19.0868,1536826.0,17.0515,18.8437,18.6514,28529437.0,2.1955
603035.XSHG,2017-07-27,20.7474,2717.0,19.2791,19.5019,2813495.0,16.9806,18.8539,18.7627,53335042.0,4.0193
603035.XSHG,2017-07-28,21.203,1951.0,19.4006,19.4513,2243005.0,17.3553,19.4412,19.0868,42628882.0,3.2043
603035.XSHG,2017-07-31,21.3448,1352.0,19.4817,19.5323,1309481.0,17.4565,19.3703,19.1576,25055850.0,1.8707
603035.XSHG,2017-08-01,21.4258,2214.0,19.2893,19.4817,2598771.0,17.5375,19.4817,18.9956,49303007.0,3.7125
603035.XSHG,2017-08-02,21.2233,2312.0,19.0969,19.269,2403016.0,17.3654,19.2083,18.8437,45139143.0,3.4329
603035.XSHG,2017-08-03,21.0106,3504.0,19.5525,19.7044,5492598.0,17.1831,19.107,18.945,105679524.0,7.8466
603035.XSHG,2017-08-04,21.5068,2016.0,19.6133,19.7145,2618800.0,17.5983,19.5627,19.3905,50613029.0,3.7411
603035.XSHG,2017-08-07,21.5777,1515.0,19.7955,19.8057,1478444.0,17.6489,19.5424,19.5222,28683248.0,2.1121
603035.XSHG,2017-08-08,21.7802,1374.0,19.7348,19.8968,1312557.0,17.8211,19.7652,19.5323,25551440.0,1.8751
603035.XSHG,2017-08-09,21.7093,991.0,19.755,19.8462,908813.0,17.7603,19.593,19.593,17727735.0,1.2983
603035.XSHG,2017-08-10,21.7295,1866.0,19.5525,19.7955,1798000.0,17.7806,19.7955,19.0361,34505138.0,2.5686
603035.XSHG,2017-08-11,21.5068,1555.0,19.3196,19.4513,1626500.0,17.5983,19.4513,19.1576,30988106.0,2.3236
603035.XSHG,2017-08-14,21.2536,1348.0,19.674,19.7145,1757100.0,17.3857,19.2386,19.2386,33988173.0,2.5101
603035.XSHG,2017-08-15,21.6384,1242.0,19.7044,19.7449,1522254.0,17.7097,19.7449,19.4513,29509400.0,2.1746
603035.XSHG,2017-08-16,21.6789,1819.0,19.9778,20.1094,1895857.0,17.7299,19.7145,19.6032,37344058.0,2.7084
603035.XSHG,2017-08-17,21.9726,1909.0,20.0993,20.1297,1981673.0,17.9831,19.7652,19.7652,39058431.0,2.831
603035.XSHG,2017-08-18,22.1143,2128.0,19.7449,19.9069,2605804.0,18.0944,19.8968,19.5525,50727451.0,3.7226
603035.XSHG,2017-08-21,21.7194,1303.0,19.8766,20.0284,1500603.0,17.7704,19.6437,19.5728,29318841.0,2.1437
603035.XSHG,2017-08-22,21.8612,1916.0,19.9272,20.2208,2197061.0,17.8919,19.7955,19.7854,43415779.0,3.1387
603035.XSHG,2017-08-23,21.9219,1700.0,19.6335,19.9272,1782400.0,17.9324,19.7753,19.5424,34712365.0,2.5463
603035.XSHG,2017-08-24,21.5979,1447.0,19.5424,19.7955,1348400.0,17.6692,19.6335,19.431,26095931.0,1.9263
603035.XSHG,2017-08-25,21.4966,1860.0,19.8968,20.0892,2221100.0,17.5882,19.6234,19.4513,43397217.0,3.173
603035.XSHG,2017-08-28,21.8915,3586.0,20.2006,20.4841,3600047.0,17.9122,19.9373,19.8968,71706076.0,5.1429
603035.XSHG,2017-08-29,22.2257,4443.0,20.4335,20.6461,4893772.0,18.1856,20.1499,20.0386,98559797.0,6.9911
603035.XSHG,2017-08-30,22.4788,2613.0,20.1297,20.4436,2516538.0,18.3881,20.4335,20.0689,50131021.0,3.5951
603035.XSHG,2017-08-31,22.1447,4111.0,20.7372,20.7575,4162458.0,18.1147,20.0386,19.9778,84183011.0,5.9464
603035.XSHG,2017-09-01,22.813,2656.0,20.6866,20.8385,2850121.0,18.6615,20.6562,20.4638,57918964.0,4.0716
603035.XSHG,2017-09-04,22.7522,2516.0,20.6258,20.9397,2303242.0,18.621,20.5853,20.3322,46859572.0,3.2903
603035.XSHG,2017-09-05,22.6915,1958.0,20.6461,20.6866,2027316.0,18.5602,20.5145,20.3525,41051426.0,2.8962
603035.XSHG,2017-09-06,22.7117,1485.0,20.474,20.555,1394716.0,18.5805,20.555,20.3322,28137497.0,1.9925
603035.XSHG,2017-09-07,22.5193,1831.0,20.3828,20.5955,1590723.0,18.4286,20.4841,20.2715,32115115.0,2.2725
603035.XSHG,2017-09-08,22.4181,2281.0,20.0284,20.3727,2216912.0,18.3476,19.9981,19.9474,44044232.0,3.167
603035.XSHG,2017-09-11,22.0333,1915.0,20.4436,20.4537,1967397.0,18.0236,20.0284,19.9677,39453327.0,2.8106
603035.XSHG,2017-09-12,22.489,2346.0,20.0183,20.5246,2332841.0,18.3982,20.3626,19.9373,46425518.0,3.3326
603035.XSHG,2017-09-13,22.0232,1020.0,20.0791,20.1601,875807.0,18.0134,19.9677,19.9677,17344622.0,1.2512
603035.XSHG,2017-09-14,22.0839,1395.0,19.9981,20.1803,1260706.0,18.0742,20.0791,19.9171,24954020.0,1.801
603035.XSHG,2017-09-15,22.0029,1279.0,19.8057,20.0386,1027888.0,18.0033,19.8361,19.7753,20170382.0,1.4684
603035.XSHG,2017-09-18,21.7903,1145.0,20.0082,20.1702,996208.0,17.8211,19.674,19.6538,19545744.0,1.4232
603035.XSHG,2017-09-19,22.0131,949.0,19.9373,20.1196,926110.0,18.0033,19.8867,19.8867,18288057.0,1.323
603035.XSHG,2017-09-20,21.932,1197.0,20.1196,20.1398,1214609.0,17.9426,19.9373,19.8361,24007177.0,1.7352
603035.XSHG,2017-09-21,22.1346,3630.0,20.4233,20.5347,3505700.0,18.1046,20.1398,20.0487,70369628.0,5.0081
603035.XSHG,2017-09-22,22.4687,3758.0,20.4841,20.6461,3765257.0,18.378,20.4335,20.1499,76094865.0,5.3789
603035.XSHG,2017-09-25,22.5295,2730.0,20.0487,20.6056,2340706.0,18.4387,20.5347,19.8563,46663340.0,3.3439
603035.XSHG,2017-09-26,22.0536,2265.0,19.4715,20.1094,1924100.0,18.0438,19.8968,19.3399,37322333.0,2.7487
603035.XSHG,2017-09-27,21.4156,827.0,19.5525,19.6538,662525.0,17.5274,19.4209,19.4108,12783729.0,0.9465
603035.XSHG,2017-09-28,21.5068,1836.0,19.755,19.8462,2236024.0,17.5983,19.5829,19.4006,43357911.0,3.1943
603035.XSHG,2017-09-29,21.7295,1394.0,19.8563,19.9981,1754803.0,17.7806,19.7652,19.6943,34336830.0,2.5069
603035.XSHG,2017-10-09,21.8409,1482.0,20.0892,20.2309,2001521.0,17.8717,20.2006,19.8563,39608622.0,2.8593
603035.XSHG,2017-10-10,22.0941,2545.0,20.2613,20.2917,2754500.0,18.0843,19.9778,19.9778,54874902.0,3.935
603035.XSHG,2017-10-11,22.2864,17527.0,22.2864,22.2864,29700079.0,18.2362,20.2715,20.2715,649125324.0,42.4287
603035.XSHG,2017-10-12,24.5141,16853.0,21.6688,21.851,17351650.0,20.0588,21.2638,21.1726,368303128.0,24.7881
603035.XSHG,2017-10-13,23.8357,8917.0,21.4561,21.6587,7604547.0,19.5019,21.4055,21.3346,161106516.0,10.8636
603035.XSHG,2017-10-16,23.6028,9109.0,20.6461,21.6283,7507017.0,19.3095,21.5068,20.5752,155388619.0,10.7243
603035.XSHG,2017-10-17,22.7117,5714.0,20.7777,21.041,4628183.0,18.5805,20.5246,20.5246,94989824.0,6.6117
603035.XSHG,2017-10-18,22.8535,5422.0,20.3525,20.8587,4277127.0,18.702,20.6967,20.1803,86746896.0,6.1102
603035.XSHG,2017-10-19,22.3877,4595.0,20.1297,20.6967,3910521.0,18.3172,20.474,20.0386,78453680.0,5.5865
603035.XSHG,2017-10-20,22.1447,2828.0,20.3727,20.4132,2805532.0,18.1147,20.1196,20.0487,56216593.0,4.0079
603035.XSHG,2017-10-23,22.408,3169.0,20.3828,20.5246,3296423.0,18.3375,20.3828,20.2512,66209440.0,4.7092
603035.XSHG,2017-10-24,22.4181,4905.0,19.8158,20.3828,4828279.0,18.3476,20.3828,19.7652,95317937.0,6.8975
603035.XSHG,2017-10-25,21.8004,3514.0,20.2006,20.2309,2957602.0,17.8312,19.8664,19.755,58415660.0,4.2251
603035.XSHG,2017-10-26,22.2257,7514.0,20.555,21.041,6262500.0,18.1856,20.2309,20.2208,127661127.0,8.9464
603035.XSHG,2017-10-27,22.6105,3749.0,20.5752,20.7271,3347903.0,18.4995,20.636,20.4537,68015400.0,4.7827
603035.XSHG,2017-10-30,22.6307,4800.0,19.8361,20.8081,4014314.0,18.5197,20.4638,19.7955,80002566.0,5.7347
603035.XSHG,2017-10-31,21.8207,2868.0,20.1196,20.2208,2800455.0,17.8514,19.8462,19.8259,55363852.0,4.0006
603035.XSHG,2017-11-01,22.1346,4438.0,20.4638,20.636,3893814.0,18.1046,20.1196,19.9981,78470619.0,5.5626
603035.XSHG,2017-11-02,22.5092,3400.0,20.2107,20.5752,2905352.0,18.4185,20.5752,20.0588,58201123.0,4.1505
603035.XSHG,2017-11-03,22.2358,2907.0,19.9981,20.2006,2504029.0,18.1856,20.0689,19.7955,49360905.0,3.5772
603035.XSHG,2017-11-06,22.0029,2863.0,20.4335,20.4537,2357427.0,18.0033,20.1499,19.9474,47090971.0,3.3678
603035.XSHG,2017-11-07,22.4788,2682.0,20.3525,20.474,2396041.0,18.3881,20.4537,20.0993,47924350.0,3.4229
603035.XSHG,2017-11-08,22.3877,4729.0,20.5752,20.7372,4136882.0,18.3172,20.3525,20.2512,84070523.0,5.9098
603035.XSHG,2017-11-09,22.6307,6273.0,20.8284,20.9904,5045517.0,18.5197,20.5145,20.4537,103597474.0,7.2079
603035.XSHG,2017-11-10,22.9142,4256.0,20.8182,20.9701,3391912.0,18.7425,20.7777,20.6157,69563784.0,4.8456
603035.XSHG,2017-11-13,22.9041,3943.0,20.555,20.9094,3638584.0,18.7324,20.8486,20.5043,74058242.0,5.198
603035.XSHG,2017-11-14,22.6105,5266.0,20.8992,20.9094,4680412.0,18.4995,20.6562,20.4335,95745635.0,6.6863
603035.XSHG,2017-11-15,22.9851,5559.0,20.6765,21.1524,4446350.0,18.8134,20.8587,20.5752,91664290.0,6.3519
603035.XSHG,2017-11-16,22.7421,4917.0,19.9474,20.6258,4046700.0,18.6109,20.5752,19.9272,81061938.0,5.781
603035.XSHG,2017-11-17,21.9422,5639.0,18.5704,20.5448,5045327.0,17.9527,19.8259,18.3375,96036595.0,7.2076
603035.XSHG,2017-11-20,20.4233,3706.0,18.9956,19.1273,3894200.0,16.7174,18.8134,18.2463,72212344.0,5.5631
603035.XSHG,2017-11-21,20.8992,3368.0,18.621,18.8944,2582403.0,17.092,18.8336,18.4286,47549824.0,3.6891
603035.XSHG,2017-11-22,20.4841,2762.0,18.4286,18.7425,2172319.0,16.7579,18.6109,18.2868,39673848.0,3.1033
603035.XSHG,2017-11-23,20.2715,4082.0,17.3047,18.4286,3563224.0,16.5857,18.4286,17.2135,62720386.0,5.0903
603035.XSHG,2017-11-24,19.0361,1950.0,17.4667,17.6793,1564936.0,15.5732,17.1629,17.1123,26894490.0,2.2356
603035.XSHG,2017-11-27,19.2184,1762.0,17.1325,17.4667,1540988.0,15.7251,17.4262,17.0718,26247865.0,2.2014
603035.XSHG,2017-11-28,18.8437,1482.0,17.4262,17.4464,1274469.0,15.4213,17.1528,17.1528,21822189.0,1.8207
