order_book_id,date,limit_up,num_trades,close,high,volume,limit_down,open,low,total_turnover,turnover_rate
603171.XSHG,2021-08-11,41.27,13608.0,41.27,41.27,7536071.0,33.77,37.41,37.41,301939888.0,18.5663
603171.XSHG,2021-08-12,45.4,22649.0,39.55,44.5,9401976.0,37.14,42.38,39.35,391579675.0,23.1633
603171.XSHG,2021-08-13,43.51,17033.0,38.57,39.58,6036897.0,35.6,39.51,37.8,231654490.0,14.8729
603171.XSHG,2021-08-16,42.43,15639.0,42.43,42.43,6329955.0,34.71,38.75,38.22,258495422.0,15.5949
603171.XSHG,2021-08-17,46.67,25684.0,43.6,45.77,9580369.0,38.19,42.78,40.32,403660370.0,23.6028
603171.XSHG,2021-08-18,47.96,32131.0,47.96,47.96,13077484.0,39.24,42.86,41.51,599182674.0,32.2185
603171.XSHG,2021-08-19,52.76,26260.0,45.21,49.49,9928720.0,43.16,47.96,45.18,469351855.0,24.461
603171.XSHG,2021-08-20,49.73,22198.0,42.3,44.58,7730305.0,40.69,43.8,41.03,329983761.0,19.0449
603171.XSHG,2021-08-23,46.53,15526.0,41.3,42.9,5148408.0,38.07,41.3,40.66,213049967.0,12.6839
603171.XSHG,2021-08-24,45.43,17135.0,40.61,42.45,4898832.0,37.17,41.34,40.1,200133060.0,12.0691
603171.XSHG,2021-08-25,44.67,12494.0,41.36,41.89,3975816.0,36.55,40.88,39.88,162892342.0,9.7951
603171.XSHG,2021-08-26,45.5,13374.0,38.3,41.0,5385345.0,37.22,40.8,38.27,212038949.0,13.2677
603171.XSHG,2021-08-27,42.13,7738.0,38.76,39.34,2669524.0,34.47,37.88,37.83,103243527.0,6.5768
603171.XSHG,2021-08-30,42.64,7684.0,38.85,39.97,2680742.0,34.88,38.57,38.55,104738766.0,6.6044
603171.XSHG,2021-08-31,42.74,10501.0,39.75,40.27,4005783.0,34.97,38.43,36.94,154132516.0,9.8689
603171.XSHG,2021-09-01,43.73,14411.0,42.41,43.7,5409830.0,35.78,39.4,38.75,224686982.0,13.328
603171.XSHG,2021-09-02,46.65,8764.0,41.31,42.64,3397006.0,38.17,42.51,40.57,140854736.0,8.3691
603171.XSHG,2021-09-03,45.44,6160.0,40.43,41.8,2108859.0,37.18,41.8,40.34,86023594.0,5.1955
603171.XSHG,2021-09-06,44.47,6799.0,40.24,41.12,2452237.0,36.39,40.01,39.01,97865778.0,6.0415
603171.XSHG,2021-09-07,44.26,6082.0,39.15,40.5,2253522.0,36.22,39.59,38.96,89378147.0,5.5519
603171.XSHG,2021-09-08,43.07,5347.0,38.4,39.45,1940086.0,35.24,39.14,38.31,74995540.0,4.7797
603171.XSHG,2021-09-09,42.24,4277.0,38.96,39.38,1617758.0,34.56,37.91,37.81,62797266.0,3.9856
603171.XSHG,2021-09-10,42.86,3570.0,38.4,39.31,1337885.0,35.06,38.53,38.21,51586384.0,3.2961
603171.XSHG,2021-09-13,42.24,6218.0,36.85,38.49,2479170.0,34.56,38.0,36.7,92453542.0,6.1078
603171.XSHG,2021-09-14,40.54,3782.0,36.72,37.6,1455186.0,33.17,36.88,36.25,53771261.0,3.5851
603171.XSHG,2021-09-15,40.39,3286.0,37.17,37.38,1176229.0,33.05,36.71,36.2,43363186.0,2.8978
603171.XSHG,2021-09-16,40.89,3482.0,35.95,37.49,1230287.0,33.45,37.14,35.95,44937144.0,3.031
603171.XSHG,2021-09-17,39.55,3297.0,35.75,36.46,1150355.0,32.36,36.01,35.0,40861839.0,2.8341
603171.XSHG,2021-09-22,39.33,3154.0,35.21,36.3,1004875.0,32.18,35.5,35.07,35653249.0,2.4757
603171.XSHG,2021-09-23,38.73,3631.0,35.91,35.93,1211466.0,31.69,35.25,34.88,42782028.0,2.9846
603171.XSHG,2021-09-24,39.5,3910.0,36.48,36.95,1550193.0,32.32,35.55,35.55,56606478.0,3.8192
603171.XSHG,2021-09-27,40.13,3615.0,34.91,37.0,1251458.0,32.83,36.51,34.8,44281005.0,3.0832
603171.XSHG,2021-09-28,38.4,3506.0,34.21,35.45,1324633.0,31.42,34.92,31.42,45059160.0,3.2634
603171.XSHG,2021-09-29,37.63,4621.0,32.23,34.18,1377420.0,30.79,33.98,31.52,45295241.0,3.3935
603171.XSHG,2021-09-30,35.45,2901.0,32.8,33.1,810888.0,29.01,32.13,32.0,26522708.0,1.9978
603171.XSHG,2021-10-08,36.08,2668.0,33.18,33.76,773580.0,29.52,33.0,32.85,25807589.0,1.9058
603171.XSHG,2021-10-11,36.5,2171.0,33.38,33.89,681770.0,29.86,33.27,33.05,22784766.0,1.6797
603171.XSHG,2021-10-12,36.72,2221.0,32.79,33.35,680126.0,30.04,33.19,32.36,22263570.0,1.6756
603171.XSHG,2021-10-13,36.07,3709.0,33.88,34.2,1226437.0,29.51,32.68,32.68,41400719.0,3.0215
603171.XSHG,2021-10-14,37.27,9691.0,37.27,37.27,5054048.0,30.49,34.4,34.0,184138993.0,12.4515
603171.XSHG,2021-10-15,41.0,9341.0,36.49,37.27,3471557.0,33.54,37.27,35.51,125300090.0,8.5527
603171.XSHG,2021-10-18,40.14,5017.0,36.57,37.71,1698196.0,32.84,36.0,35.91,62454293.0,4.1838
603171.XSHG,2021-10-19,40.23,3575.0,36.76,37.4,1299326.0,32.91,36.56,36.25,47740751.0,3.2011
603171.XSHG,2021-10-20,40.44,5821.0,36.18,37.85,2043993.0,33.08,36.92,35.81,74822906.0,5.0357
603171.XSHG,2021-10-21,39.8,4539.0,35.49,36.77,1785377.0,32.56,36.33,35.31,63733230.0,4.3986
603171.XSHG,2021-10-22,39.04,6579.0,34.15,35.08,2520640.0,31.94,34.5,33.51,86274711.0,6.21
603171.XSHG,2021-10-25,37.57,7772.0,35.92,36.99,2345483.0,30.74,34.9,34.34,83266873.0,5.7785
603171.XSHG,2021-10-26,39.51,4082.0,34.61,35.45,1196513.0,32.33,35.21,34.51,41640270.0,2.9478
603171.XSHG,2021-10-27,38.07,3070.0,33.87,34.6,794237.0,31.15,34.3,33.69,27021170.0,1.9567
603171.XSHG,2021-10-28,37.26,9595.0,30.59,33.22,2978008.0,30.48,32.18,30.48,93514049.0,7.3368
603171.XSHG,2021-10-29,33.65,5298.0,30.1,30.8,1791105.0,27.53,30.42,29.7,54249816.0,4.4127
603171.XSHG,2021-11-01,33.11,4017.0,31.01,31.6,1180499.0,27.09,30.1,29.7,36226383.0,2.9083
603171.XSHG,2021-11-02,34.11,3240.0,30.28,31.4,1032222.0,27.91,31.01,29.86,31393330.0,2.543
603171.XSHG,2021-11-03,33.31,1881.0,30.35,30.59,578281.0,27.25,30.59,30.0,17493527.0,1.4247
603171.XSHG,2021-11-04,33.39,2691.0,30.22,30.8,850440.0,27.32,30.2,30.05,25786549.0,2.0952
603171.XSHG,2021-11-05,33.24,2484.0,30.34,30.46,871315.0,27.2,30.38,29.94,26284567.0,2.1466
603171.XSHG,2021-11-08,33.37,5241.0,29.25,30.28,1834574.0,27.31,30.05,28.5,53516342.0,4.5198
603171.XSHG,2021-11-09,32.18,2524.0,29.33,29.49,912004.0,26.33,29.0,29.0,26709957.0,2.2469
603171.XSHG,2021-11-10,32.26,2309.0,29.16,29.5,732300.0,26.4,29.22,28.81,21312812.0,1.8041
603171.XSHG,2021-11-11,32.08,6186.0,30.47,30.92,1823066.0,26.24,29.18,29.18,54868342.0,4.4914
603171.XSHG,2021-11-12,33.52,5444.0,31.35,31.38,2010388.0,27.42,30.37,29.8,61709518.0,4.9529
603171.XSHG,2021-11-15,34.49,3421.0,31.4,31.57,1236426.0,28.22,31.34,30.91,38573150.0,3.0461
603171.XSHG,2021-11-16,34.54,6227.0,31.63,32.84,2173040.0,28.26,32.0,31.26,69916607.0,5.3536
603171.XSHG,2021-11-17,34.79,2796.0,31.3,31.61,1066136.0,28.47,31.21,30.83,33246706.0,2.6266
603171.XSHG,2021-11-18,34.43,3567.0,30.61,31.8,1103171.0,28.17,31.8,30.6,34142098.0,2.7178
603171.XSHG,2021-11-19,33.67,2189.0,30.86,30.99,804682.0,27.55,30.56,30.3,24729435.0,1.9825
603171.XSHG,2021-11-22,33.95,2104.0,30.72,30.99,690785.0,27.77,30.33,30.33,21205621.0,1.7019
603171.XSHG,2021-11-23,33.79,2932.0,31.18,31.33,1041834.0,27.65,30.71,30.5,32178316.0,2.5667
603171.XSHG,2021-11-24,34.3,3952.0,31.65,31.98,1415488.0,28.06,31.15,30.95,44660510.0,3.4873
603171.XSHG,2021-11-25,34.82,5417.0,32.01,32.59,1800118.0,28.49,31.75,31.42,57494372.0,4.4349
603171.XSHG,2021-11-26,35.21,8473.0,32.92,34.25,3127863.0,28.81,31.88,31.59,103025993.0,7.706
603171.XSHG,2021-11-29,36.21,4588.0,31.61,32.0,1798344.0,29.63,31.3,31.0,56963341.0,4.4305
603171.XSHG,2021-11-30,34.77,13583.0,34.55,34.77,8455373.0,28.45,31.7,31.3,289845105.0,20.8312
603171.XSHG,2021-12-01,38.01,15320.0,33.6,34.28,5908840.0,31.1,33.5,33.1,198390139.0,14.5574
603171.XSHG,2021-12-02,36.96,8229.0,32.4,33.76,2711024.0,30.24,33.4,32.32,89213348.0,6.679
603171.XSHG,2021-12-03,35.64,4925.0,32.13,33.0,1717789.0,29.16,32.9,32.08,55674627.0,4.232
603171.XSHG,2021-12-06,35.34,4707.0,32.28,32.58,1511478.0,28.92,32.31,31.78,48567389.0,3.7238
603171.XSHG,2021-12-07,35.51,4859.0,32.5,32.87,1542697.0,29.05,32.69,32.05,50020586.0,3.8007
603171.XSHG,2021-12-08,35.75,3130.0,32.59,32.75,1324485.0,29.25,32.75,32.12,42953765.0,3.2631
603171.XSHG,2021-12-09,35.85,3094.0,32.58,32.77,1217329.0,29.33,32.45,32.43,39704734.0,2.9991
603171.XSHG,2021-12-10,35.84,3834.0,32.67,33.09,1356915.0,29.32,32.5,32.13,44222225.0,3.343
603171.XSHG,2021-12-13,35.94,4519.0,33.28,33.29,1916922.0,29.4,32.52,32.17,62648757.0,4.7226
603171.XSHG,2021-12-14,36.61,5184.0,33.5,33.98,1655644.0,29.95,33.2,32.86,55453701.0,4.0789
603171.XSHG,2021-12-15,36.85,3821.0,33.79,33.88,1654252.0,30.15,33.27,33.21,55574335.0,4.0755
603171.XSHG,2021-12-16,37.17,2310.0,33.49,33.88,961177.0,30.41,33.79,33.37,32215452.0,2.368
603171.XSHG,2021-12-17,36.84,3230.0,32.28,33.62,1291798.0,30.14,33.52,32.28,42253415.0,3.1826
603171.XSHG,2021-12-20,35.51,2960.0,31.4,32.28,1108622.0,29.05,32.12,31.33,35113207.0,2.7313
603171.XSHG,2021-12-21,34.54,1501.0,34.54,34.54,1340643.0,28.26,34.54,34.54,46305809.0,3.3029
603171.XSHG,2021-12-22,37.99,7816.0,37.99,37.99,6109225.0,31.09,37.98,37.22,231918814.0,15.0511
603171.XSHG,2021-12-23,41.79,18894.0,34.9,37.99,8498574.0,34.19,37.23,34.77,308123580.0,20.9376
603171.XSHG,2021-12-24,38.39,19638.0,38.39,38.39,9559005.0,31.41,34.88,34.24,349798467.0,23.5501
603171.XSHG,2021-12-27,42.23,19362.0,35.51,39.98,8360266.0,34.55,37.0,35.21,312368423.0,20.5969
603171.XSHG,2021-12-28,39.06,16825.0,37.15,38.9,7254164.0,31.96,35.2,34.6,268460404.0,17.8718
603171.XSHG,2021-12-29,40.87,12727.0,35.98,37.25,4942320.0,33.44,36.39,35.75,179366714.0,12.1762
603171.XSHG,2021-12-30,39.58,9337.0,35.5,36.3,3589295.0,32.38,35.97,35.47,128431055.0,8.8428
603171.XSHG,2021-12-31,39.05,9215.0,35.2,36.62,3388081.0,31.95,35.68,34.5,120158018.0,8.3471
603171.XSHG,2022-01-04,38.72,10744.0,36.93,37.49,4494906.0,31.68,35.94,35.5,164096586.0,11.0739
603171.XSHG,2022-01-05,40.62,8525.0,35.04,36.86,3236248.0,33.24,36.65,35.0,115450728.0,7.973
603171.XSHG,2022-01-06,38.54,4752.0,35.23,35.55,1796878.0,31.54,34.78,34.7,63171730.0,4.4269
603171.XSHG,2022-01-07,38.75,9017.0,33.15,35.52,3713857.0,31.71,35.5,33.13,126204372.0,9.1497
603171.XSHG,2022-01-10,36.47,5374.0,32.65,32.91,1930044.0,29.84,32.59,31.5,62478194.0,4.755
603171.XSHG,2022-01-11,35.92,4060.0,32.27,33.0,1452229.0,29.39,33.0,32.01,47151626.0,3.5778
603171.XSHG,2022-01-12,35.5,3472.0,32.53,32.87,1211001.0,29.04,32.27,32.01,39317158.0,2.9835
603171.XSHG,2022-01-13,35.78,5091.0,32.89,33.99,1849900.0,29.28,32.56,32.06,60879505.0,4.5575
603171.XSHG,2022-01-14,36.18,3692.0,32.15,32.98,1413839.0,29.6,32.15,32.11,45815082.0,3.4832
603171.XSHG,2022-01-17,35.37,6531.0,35.37,35.37,4227317.0,28.94,33.46,32.95,147149854.0,10.4147
603171.XSHG,2022-01-18,38.91,19082.0,36.79,38.32,9770035.0,31.83,36.43,35.9,364152875.0,24.0701
603171.XSHG,2022-01-19,40.47,19556.0,40.47,40.47,9537560.0,33.11,35.9,35.61,363780965.0,23.4973
603171.XSHG,2022-01-20,44.52,35141.0,39.59,44.09,13786451.0,36.42,41.0,39.0,570599724.0,33.9651
603171.XSHG,2022-01-21,43.55,21711.0,36.8,39.92,8280118.0,35.63,38.86,36.42,312865464.0,20.3994
603171.XSHG,2022-01-24,40.48,14543.0,37.05,38.0,5026320.0,33.12,37.71,36.07,186378849.0,12.3831
603171.XSHG,2022-01-25,40.76,14087.0,35.7,37.26,4439025.0,33.35,36.6,35.6,161221828.0,10.9363
603171.XSHG,2022-01-26,39.27,18855.0,37.45,37.59,6586865.0,32.13,35.37,33.8,236950353.0,16.2278
603171.XSHG,2022-01-27,41.2,12914.0,33.71,36.5,4793580.0,33.71,36.22,33.71,164545683.0,11.8098
603171.XSHG,2022-01-28,37.08,11231.0,32.26,34.0,3904396.0,30.34,33.71,31.5,127549602.0,9.6191
603171.XSHG,2022-02-07,35.49,6274.0,33.15,33.35,2162224.0,29.03,32.58,32.31,71128809.0,5.327
603171.XSHG,2022-02-08,36.47,7703.0,33.35,33.8,2622610.0,29.84,33.0,31.62,86233736.0,6.4612
603171.XSHG,2022-02-09,36.69,9549.0,34.61,35.0,3506641.0,30.02,33.55,33.37,120830403.0,8.6392
603171.XSHG,2022-02-10,38.07,13349.0,35.91,37.02,5316854.0,31.15,34.68,34.68,190081987.0,13.0989
603171.XSHG,2022-02-11,39.5,20668.0,38.3,39.5,11204993.0,32.32,35.11,35.1,424081235.0,27.6053
603171.XSHG,2022-02-14,42.13,16413.0,36.95,37.74,7457521.0,34.47,36.0,35.83,273912351.0,18.3728
603171.XSHG,2022-02-15,40.65,15096.0,37.2,38.4,5820660.0,33.26,36.78,35.46,215505538.0,14.3401
603171.XSHG,2022-02-16,40.92,11692.0,36.39,37.7,4522700.0,33.48,37.49,35.8,165099407.0,11.1424
603171.XSHG,2022-02-17,40.03,9247.0,35.9,36.7,3349867.0,32.75,35.81,35.61,121227286.0,8.2529
603171.XSHG,2022-02-18,39.49,16116.0,39.49,39.49,10672728.0,32.31,35.48,35.3,412233939.0,26.294
603171.XSHG,2022-02-21,43.44,33798.0,39.24,42.36,15392325.0,35.54,39.97,38.58,616414090.0,37.9215
603171.XSHG,2022-02-22,43.16,32716.0,39.77,41.41,12796171.0,35.32,38.59,36.74,491310729.0,31.5254
603171.XSHG,2022-02-23,43.75,28669.0,39.92,41.66,11594304.0,35.79,39.06,38.7,466696905.0,28.5644
603171.XSHG,2022-02-24,43.91,22486.0,36.78,39.33,8960188.0,35.93,38.97,35.94,336780849.0,22.0749
603171.XSHG,2022-02-25,40.46,10453.0,36.81,37.56,4021136.0,33.1,36.8,36.53,148456214.0,9.9067
603171.XSHG,2022-02-28,40.49,8120.0,36.69,37.11,2873844.0,33.13,36.61,35.38,104131164.0,7.0802
603171.XSHG,2022-03-01,40.36,11090.0,37.8,38.5,4553946.0,33.02,36.6,36.2,170721897.0,11.2194
603171.XSHG,2022-03-02,41.58,9111.0,38.28,38.34,4010499.0,34.02,37.08,37.02,152218276.0,9.8805
603171.XSHG,2022-03-03,42.11,11865.0,38.59,39.57,5236565.0,34.45,38.3,37.75,202426241.0,12.9011
603171.XSHG,2022-03-04,42.45,7771.0,37.9,38.77,3241933.0,34.73,38.35,37.51,123333075.0,7.987
