order_book_id,date,limit_up,num_trades,close,high,volume,limit_down,open,low,total_turnover,turnover_rate
002628.XSHE,2016-01-29,32.1808,10273.0,30.4118,30.8258,4767480.2778,26.3092,29.245,28.7934,136701135.29,2.7003
002628.XSHE,2016-02-01,33.4605,8566.0,30.7506,31.0517,4269999.4444,27.3631,30.186,29.8096,124842139.32,2.4185
002628.XSHE,2016-02-02,33.8369,14240.0,33.2347,33.4982,8559565.2778,27.6642,30.4871,30.4871,265402015.76,4.8482
002628.XSHE,2016-02-03,36.5469,21304.0,35.3801,35.8694,11749164.7222,29.9225,32.896,32.2561,385332361.68,6.6548
002628.XSHE,2016-02-04,38.9181,19484.0,35.079,36.8104,9926095.2778,31.8421,35.2672,34.665,339650894.59,5.6222
002628.XSHE,2016-02-05,38.5794,12180.0,34.2133,35.7188,5823152.7778,31.5786,34.5144,33.9498,194011158.71,3.2982
002628.XSHE,2016-02-15,37.6384,8942.0,33.4982,34.0628,4897889.1667,30.7882,33.1594,32.6701,156350757.56,2.7742
002628.XSHE,2016-02-16,36.848,13860.0,34.8908,35.1166,7783464.4444,30.1484,33.3853,33.2347,253476519.59,4.4086
002628.XSHE,2016-02-17,38.3912,16873.0,35.493,36.434,8955878.3333,31.3904,34.8155,34.1757,303209873.35,5.0726
002628.XSHE,2016-02-18,39.031,14694.0,33.724,35.6812,6272701.3889,31.955,35.493,33.4982,207501807.54,3.5529
002628.XSHE,2016-02-19,37.1115,17033.0,34.6273,36.0952,9958042.5,30.3366,33.4605,33.4229,333664175.41,5.6403
002628.XSHE,2016-02-22,38.0901,18494.0,37.3749,37.5631,9236506.1111,31.1646,34.665,34.4768,318476262.46,5.2316
002628.XSHE,2016-02-23,41.1011,30727.0,36.8104,38.9557,12902765.8333,33.6487,37.6384,35.7565,459184578.84,7.3082
002628.XSHE,2016-02-24,40.4989,18575.0,36.0576,37.0362,7401713.8889,33.1218,36.8104,34.9284,254206138.15,4.1923
002628.XSHE,2016-02-25,39.6709,22037.0,32.6325,36.3587,9985750.8333,32.4443,36.0576,32.5949,331552589.32,5.656
002628.XSHE,2016-02-26,35.907,17101.0,34.4015,34.7779,8801153.8889,29.358,32.9712,32.5572,283092541.57,4.985
002628.XSHE,2016-02-29,37.8266,14737.0,31.7292,34.5521,6962056.3889,30.9764,34.5144,30.9764,212810315.48,3.9433
002628.XSHE,2016-03-01,34.8908,11826.0,33.5735,33.7993,5949959.1667,28.5675,31.7292,31.7292,186014375.42,3.3701
002628.XSHE,2016-03-02,36.9233,13982.0,35.1166,35.6436,6717046.3889,30.2236,33.5735,33.3476,225157553.25,3.8045
002628.XSHE,2016-03-03,38.617,14525.0,34.665,36.0576,6292931.9444,31.6163,35.0037,34.138,210299850.05,3.5643
002628.XSHE,2016-03-04,38.1277,12693.0,32.1056,34.5897,5837445.2778,31.2022,33.9498,31.7292,185875302.96,3.3063
002628.XSHE,2016-03-07,35.3048,7759.0,32.2561,33.0465,3569171.3889,28.9063,32.7454,31.955,110517096.83,2.0216
002628.XSHE,2016-03-08,35.493,9977.0,31.3528,32.4067,5700983.6111,29.0192,32.4067,30.1107,168481231.56,3.229
002628.XSHE,2016-03-09,34.4768,8586.0,31.955,31.9926,4366831.6667,28.2288,31.1646,30.1484,128752504.78,2.4734
002628.XSHE,2016-03-10,35.1543,7054.0,30.8635,31.7292,4186604.4444,28.7557,31.2775,30.5624,125246647.05,2.3713
002628.XSHE,2016-03-11,33.9498,8895.0,29.8849,30.8635,4734435.2778,27.7771,30.4871,29.2827,135195729.05,2.6816
002628.XSHE,2016-03-14,32.8583,12723.0,30.0731,30.7882,7249922.2222,26.9115,29.8473,29.3203,208946435.13,4.1064
002628.XSHE,2016-03-15,33.0842,13912.0,28.831,30.0354,7023241.9444,27.062,29.772,28.2288,194586287.58,3.978
002628.XSHE,2016-03-16,31.7292,10723.0,27.8901,29.5085,5616846.1111,25.9329,28.8687,27.7771,152553435.68,3.1814
002628.XSHE,2016-03-17,30.6753,31157.0,29.358,29.6591,13184899.7222,25.1048,29.2827,28.6805,368364460.5,7.468
002628.XSHE,2016-03-18,32.2937,31142.0,29.8849,30.4118,13222393.6111,26.4222,29.1698,28.831,374818598.39,7.4892
002628.XSHE,2016-03-21,32.8583,27590.0,30.186,30.4871,12497547.2222,26.9115,29.8473,29.358,357785820.31,7.0786
002628.XSHE,2016-03-22,33.1971,15621.0,29.6967,30.0354,7210951.6667,27.1749,29.9225,29.5085,205216423.48,4.0843
002628.XSHE,2016-03-23,32.6701,15264.0,30.186,30.4118,8450222.5,26.7233,29.8096,29.7343,243037508.69,4.7862
002628.XSHE,2016-03-24,33.1971,17534.0,28.9439,29.9978,8362381.1111,27.1749,29.9978,28.9063,235520480.6,4.7365
002628.XSHE,2016-03-25,31.8421,8905.0,29.358,29.4332,4748864.7222,26.0458,28.6805,28.4546,131968408.38,2.6898
002628.XSHE,2016-03-28,32.2937,10570.0,28.831,29.5461,4909020.5556,26.4222,29.3956,28.6805,136783464.89,2.7805
002628.XSHE,2016-03-29,31.7292,10108.0,28.2664,29.0568,4850394.7222,25.9329,28.8687,27.7771,131086006.14,2.7473
002628.XSHE,2016-03-30,31.0893,11498.0,29.245,29.3203,5880024.4444,25.4436,28.4546,28.0782,161062429.62,3.114
002628.XSHE,2016-03-31,32.1808,13927.0,29.358,29.7343,6420150.0,26.3092,29.7343,29.1698,180931664.49,3.4001
002628.XSHE,2016-04-01,32.2937,9642.0,29.0568,29.245,4259368.8889,26.4222,29.245,28.417,117217048.04,2.2557
002628.XSHE,2016-04-05,31.955,10435.0,29.5461,29.5461,4841759.7222,26.1587,28.9063,28.7934,135642060.09,2.5642
002628.XSHE,2016-04-06,32.5196,10320.0,29.6214,29.6967,5426436.3889,26.5727,29.4709,29.2074,153080682.66,2.8738
002628.XSHE,2016-04-07,32.5949,15744.0,29.6214,30.2613,8226321.1111,26.648,29.6967,29.5461,235611343.93,4.3566
002628.XSHE,2016-04-08,32.5949,11457.0,28.9439,29.3203,5073484.7222,26.648,29.3203,28.2288,139489860.44,2.6869
002628.XSHE,2016-04-11,31.8421,9179.0,29.6214,29.7343,4557809.4444,26.0458,29.1698,28.9816,128265883.15,2.4138
002628.XSHE,2016-04-12,32.5949,7285.0,28.9816,29.6214,3437479.4444,26.648,29.6214,28.7181,95526769.82,1.8205
002628.XSHE,2016-04-13,31.8797,8566.0,29.3203,29.5085,4496207.5,26.0834,29.1698,29.0192,126186919.69,2.3812
002628.XSHE,2016-04-14,32.2561,5622.0,29.3956,29.5461,2847711.6667,26.3845,29.5461,29.1698,79812105.59,1.5081
002628.XSHE,2016-04-15,32.3314,6727.0,29.2074,29.358,3569113.8889,26.4598,29.358,28.9063,99320565.93,1.8902
002628.XSHE,2016-04-18,32.1432,5055.0,28.7934,29.1698,2558969.4444,26.2716,29.0945,28.4546,70560476.18,1.3552
002628.XSHE,2016-04-19,31.6915,9149.0,29.4709,29.5085,4507336.9444,25.9329,28.8687,28.6428,126031044.69,2.3871
002628.XSHE,2016-04-20,32.4067,18049.0,29.2827,30.2989,9057928.0556,26.5351,29.3203,28.1159,255027889.37,4.797
002628.XSHE,2016-04-21,32.2185,9084.0,28.3041,29.0945,4626812.2222,26.3469,28.9816,28.2288,126811847.14,2.4503
002628.XSHE,2016-04-22,31.127,5932.0,28.3041,28.417,2587837.2222,25.4812,27.8524,27.7019,69446430.97,1.3705
002628.XSHE,2016-04-25,31.127,4504.0,28.3417,28.5675,2212901.6667,25.4812,28.0406,27.7771,59515711.18,1.1719
002628.XSHE,2016-04-26,31.1646,4236.0,28.3794,28.4546,2069524.4444,25.5188,28.3041,27.9277,55741599.81,1.096
002628.XSHE,2016-04-27,31.2022,4324.0,28.0782,28.4923,2367978.8889,25.5565,28.3794,27.9653,63868004.46,1.2541
002628.XSHE,2016-04-28,30.9011,5018.0,28.0406,28.3041,2620907.5,25.2554,28.0782,27.5137,69949427.42,1.388
002628.XSHE,2016-04-29,30.8635,3783.0,27.6266,28.1159,2224083.6111,25.2554,27.8524,27.5513,59053916.32,1.1779
002628.XSHE,2016-05-03,30.3742,4911.0,28.1912,28.3041,2840235.8333,24.879,27.6266,27.5513,76198397.95,1.5042
002628.XSHE,2016-05-04,31.014,8447.0,28.6428,29.1321,4753746.6667,25.3683,28.1912,28.1159,130431154.16,2.5176
002628.XSHE,2016-05-05,31.5033,5825.0,28.4923,28.831,3547909.7222,25.7823,28.831,28.2288,96530052.58,1.8789
002628.XSHE,2016-05-06,31.3528,7792.0,27.5513,28.6052,4157998.8889,25.6318,28.417,27.2878,110812688.44,2.202
002628.XSHE,2016-05-09,30.2989,6452.0,26.234,27.4384,3801476.1111,24.8037,27.4384,26.0458,96884603.08,2.0132
002628.XSHE,2016-05-10,28.8687,4710.0,25.7447,26.5351,2597935.0,23.5993,25.8199,25.6318,64534557.32,1.3758
002628.XSHE,2016-05-11,28.3041,3487.0,25.707,26.0834,1829310.2778,23.1853,25.8952,25.6318,45285732.26,0.9688
002628.XSHE,2016-05-12,28.2664,3654.0,25.4812,25.707,2120282.2222,23.1476,25.707,25.0295,51358947.47,1.1229
002628.XSHE,2016-05-13,28.0406,3601.0,25.8576,26.121,1789730.8333,22.9218,25.3683,25.3306,43964476.46,0.9478
002628.XSHE,2016-05-16,28.4546,3489.0,26.0458,26.1587,1602797.7778,23.2605,25.8952,25.707,39763969.91,0.8488
002628.XSHE,2016-05-17,28.6428,3223.0,25.707,26.2716,1391643.8889,23.4487,26.0834,25.6694,34448082.32,0.737
002628.XSHE,2016-05-18,28.2664,8522.0,26.4974,26.4974,4523613.8889,23.1476,25.707,24.2768,110190227.48,2.3957
002628.XSHE,2016-05-19,29.1321,15271.0,26.6103,27.6642,6467876.9444,23.8627,26.7609,26.5351,167270327.9,3.4253
002628.XSHE,2016-05-20,29.2827,7971.0,26.121,26.2716,3056124.4444,23.938,26.2716,25.5188,75713869.15,1.6185
002628.XSHE,2016-05-23,28.7181,6927.0,26.3092,26.7985,3047556.1111,23.524,25.8952,25.8952,76567447.08,1.614
002628.XSHE,2016-05-24,28.9439,5201.0,25.5941,26.2716,2110785.8333,23.6746,26.1587,25.5565,51988673.38,1.1179
002628.XSHE,2016-05-25,28.1535,4117.0,25.2177,25.9329,1940007.5,23.0347,25.7447,25.1048,47332127.72,1.0274
002628.XSHE,2016-05-26,27.7395,4135.0,25.1425,25.3306,2041859.4444,22.696,25.0295,24.5779,48629954.9,1.0814
002628.XSHE,2016-05-27,27.6642,2841.0,25.1425,25.3683,1394170.2778,22.6207,25.1425,24.9543,33590115.82,0.7383
002628.XSHE,2016-05-30,27.6642,2486.0,24.8413,25.1425,1307378.3333,22.6207,25.0295,24.7284,31158538.73,0.6924
002628.XSHE,2016-05-31,27.3255,5462.0,25.7823,25.7823,2590900.5556,22.3572,24.9166,24.8413,63099282.06,1.3721
002628.XSHE,2016-06-01,28.3794,5036.0,25.7447,26.0458,2619012.5,23.2229,25.7447,25.5941,64618133.86,1.387
002628.XSHE,2016-06-02,28.3041,3852.0,25.8199,25.8952,2241916.3889,23.1853,25.6694,25.5941,55171814.23,1.1873
002628.XSHE,2016-06-03,28.417,3872.0,25.7447,26.0081,2359927.7778,23.2229,25.9705,25.4059,57998202.4,1.2498
002628.XSHE,2016-06-06,28.3041,4707.0,26.0081,26.0834,3240330.2778,23.1853,25.6318,25.6318,80189689.3,1.7161
002628.XSHE,2016-06-07,28.6052,3838.0,25.6694,26.0458,2273660.8333,23.4111,25.9329,25.5565,55916159.64,1.2041
002628.XSHE,2016-06-08,28.2288,3803.0,25.6694,25.7447,2049579.7222,23.11,25.7447,25.2554,49983023.98,1.0854
002628.XSHE,2016-06-13,28.2288,4642.0,25.0672,25.7823,2696043.0556,23.11,25.5941,25.0295,65852386.85,1.4278
002628.XSHE,2016-06-14,27.5889,3608.0,24.8413,25.1801,2102731.1111,22.5454,24.879,24.6532,50007500.37,1.1136
002628.XSHE,2016-06-15,27.3255,3985.0,25.2177,25.3306,2885150.0,22.3572,24.6155,24.5402,69167042.07,1.528
002628.XSHE,2016-06-16,27.7395,3635.0,24.879,25.1801,2891721.1111,22.696,25.1801,24.8037,69195152.15,1.5314
002628.XSHE,2016-06-17,27.3631,3351.0,24.9543,25.2554,3353906.6667,22.3948,24.8413,24.8413,80235687.29,1.7762
002628.XSHE,2016-06-20,27.4384,3835.0,24.9543,25.0295,2351057.7778,22.4701,24.9543,24.465,55592813.48,1.2451
002628.XSHE,2016-06-21,27.4384,4083.0,25.1801,25.2554,2856034.7222,22.4701,24.9543,24.8037,68277946.19,1.5125
002628.XSHE,2016-06-22,27.7019,2728.0,25.1801,25.2554,1783425.2778,22.6583,25.0672,24.6532,42661356.71,0.9445
002628.XSHE,2016-06-23,27.7019,3192.0,25.5941,25.5941,2343890.0,22.6583,25.1425,24.8037,56283953.68,1.2413
002628.XSHE,2016-06-24,28.1535,20988.0,26.6103,28.1535,12958899.1667,23.0347,26.1963,25.8199,334610142.86,6.8629
002628.XSHE,2016-06-27,29.2827,11796.0,26.648,27.1749,6998020.5556,23.938,26.234,26.0081,177282486.69,3.7061
002628.XSHE,2016-06-28,29.3203,10238.0,26.7985,27.4008,7216162.5,23.9757,26.6856,26.4222,185252458.87,3.8216
002628.XSHE,2016-06-29,29.4709,6842.0,26.648,26.7985,3520622.5,24.1262,26.6856,26.4222,89463050.36,1.8645
002628.XSHE,2016-06-30,29.3203,6106.0,26.234,26.6856,3501476.3889,23.9757,26.648,26.0458,87847042.99,1.8544
002628.XSHE,2016-07-01,28.8687,5685.0,26.5351,26.7985,3494496.9444,23.5993,26.2716,26.0834,88277819.06,1.8507
002628.XSHE,2016-07-04,29.2074,6565.0,26.8738,26.8738,3881141.1111,23.9004,26.3845,26.1963,98814700.16,2.0554
002628.XSHE,2016-07-05,29.5461,5327.0,26.6856,26.9115,3213780.0,24.2015,26.8738,26.5351,82029924.31,1.702
002628.XSHE,2016-07-06,29.358,6016.0,26.5351,26.7609,4002501.3889,24.0133,26.7609,26.3092,101146843.78,2.1197
002628.XSHE,2016-07-07,29.2074,5172.0,26.3469,26.6856,3715808.3333,23.9004,26.6103,26.1587,93768537.63,1.9679
002628.XSHE,2016-07-08,28.9816,3013.0,26.3092,26.4222,1949467.7778,23.7122,26.2716,26.1587,49033430.74,1.0324
002628.XSHE,2016-07-11,28.9439,3778.0,26.0834,26.4222,2400430.2778,23.6746,26.3469,26.0834,60347931.57,1.2713
002628.XSHE,2016-07-12,28.6805,5329.0,26.121,26.1587,3332276.9444,23.4864,26.0458,25.6318,82701838.03,1.7648
002628.XSHE,2016-07-13,28.7181,4641.0,26.3092,26.4222,2892829.1667,23.524,26.0834,26.0458,72619672.22,1.532
002628.XSHE,2016-07-14,28.9439,4623.0,26.1963,26.4974,2820736.9444,23.6746,26.3092,26.1587,71033038.03,1.4938
002628.XSHE,2016-07-15,28.831,3739.0,26.0458,26.3092,2356313.3333,23.5616,26.234,25.9705,58861087.05,1.2479
002628.XSHE,2016-07-18,28.6428,4158.0,25.7447,26.1587,2315486.3889,23.4487,26.0834,25.6694,57216331.32,1.2263
002628.XSHE,2016-07-19,28.3041,3874.0,25.7447,25.8199,2506982.5,23.1853,25.8199,25.5188,61464346.05,1.3277
002628.XSHE,2016-07-20,28.3041,3246.0,25.8199,25.9705,2214880.8333,23.1853,25.7823,25.5941,54690064.0,1.173
002628.XSHE,2016-07-21,28.417,2814.0,25.8199,26.0081,1686194.4444,23.2229,25.8576,25.707,41701339.0,0.893
002628.XSHE,2016-07-22,28.417,3731.0,25.5188,26.0081,2259112.7778,23.2229,25.9329,25.5188,55738246.76,1.1964
002628.XSHE,2016-07-25,28.0782,4102.0,25.6318,25.7447,2156829.4444,22.9594,25.5188,25.3683,52724817.02,1.1422
002628.XSHE,2016-07-26,28.1912,3150.0,25.7823,25.8199,1819105.0,23.0723,25.6318,25.5565,44784446.97,0.9634
002628.XSHE,2016-07-27,28.3794,9132.0,25.1048,26.0081,4383297.7778,23.2229,25.7823,24.7284,106790662.19,2.3214
002628.XSHE,2016-07-28,27.6266,3376.0,25.2177,25.293,1819781.9444,22.583,25.2177,24.9543,43731540.13,0.9637
002628.XSHE,2016-07-29,27.7395,2846.0,24.9166,25.2554,1722316.6667,22.696,25.2554,24.8413,41224857.38,0.9121
002628.XSHE,2016-08-01,27.4008,6690.0,25.7447,25.7823,3924654.7222,22.4325,24.9543,24.5026,94756792.27,2.0785
002628.XSHE,2016-08-02,28.3041,4493.0,25.6318,25.8952,2284539.4444,23.1853,25.5565,25.4059,56101297.79,1.2099
002628.XSHE,2016-08-03,28.1912,2998.0,25.6318,25.8576,1834781.3889,23.0723,25.6318,25.4436,45033745.5,0.9717
002628.XSHE,2016-08-04,28.1912,2639.0,25.5941,25.707,1464715.8333,23.0723,25.5941,25.3306,35730250.81,0.7757
002628.XSHE,2016-08-05,28.1535,3373.0,25.7823,25.8952,2162489.4444,23.0347,25.5941,25.5188,53314523.7,1.1452
002628.XSHE,2016-08-08,28.3794,6057.0,26.2716,26.5351,3678489.1667,23.2229,25.8199,25.6318,92033324.15,1.9481
002628.XSHE,2016-08-09,28.9063,3698.0,26.121,26.3469,2134813.6111,23.6369,26.3469,25.9705,53278979.82,1.1306
002628.XSHE,2016-08-10,28.7181,3406.0,25.9329,26.1587,1822684.7222,23.524,26.0834,25.8199,45267908.38,0.9653
002628.XSHE,2016-08-11,28.5545,4007.0,25.3105,26.0272,2329271.9444,23.3491,25.9518,25.3105,56933751.72,1.2336
002628.XSHE,2016-08-12,27.8378,2401.0,25.5746,25.6123,1224077.2222,22.7832,25.3105,25.2351,29722156.43,0.6483
002628.XSHE,2016-08-15,28.1396,4610.0,25.9895,26.0649,2687741.1111,23.0096,25.6123,25.4991,66353971.59,1.4234
002628.XSHE,2016-08-16,28.5922,3961.0,26.0272,26.2913,2316750.0,23.3868,25.9518,25.9141,57662429.0,1.2269
002628.XSHE,2016-08-17,28.6299,4156.0,26.2535,26.2913,2577945.2778,23.4245,26.0649,25.9895,64359059.3,1.3653
002628.XSHE,2016-08-18,28.894,8483.0,26.5553,26.8193,5130695.5556,23.6131,26.2535,26.0649,129807292.19,2.7172
002628.XSHE,2016-08-19,29.1957,10057.0,27.3097,27.3852,6771935.8333,23.9149,26.4421,26.329,173437553.35,3.5832
002628.XSHE,2016-08-22,30.0256,8557.0,26.8571,27.4983,5496991.9444,24.5938,27.3474,26.8571,142308448.66,2.9086
002628.XSHE,2016-08-23,29.5352,4726.0,26.7816,27.0457,2959271.6667,24.1789,26.7816,26.6307,75754780.72,1.5658
002628.XSHE,2016-08-24,29.4598,5116.0,26.7439,26.9702,2675251.3889,24.1035,26.7816,26.5176,68062663.77,1.4155
002628.XSHE,2016-08-25,29.4221,6088.0,26.8948,26.9702,5189963.8889,24.0657,26.6307,26.4799,132539445.75,2.7461
002628.XSHE,2016-08-26,29.573,3553.0,26.6685,26.9325,2313138.8889,24.2166,26.9325,26.6307,59073971.0,1.2239
002628.XSHE,2016-08-29,29.3466,9571.0,27.272,27.6869,7054716.6667,23.9903,26.6685,26.4421,183074946.28,3.7328
002628.XSHE,2016-08-30,29.9879,7066.0,26.593,27.1966,4727842.2222,24.5561,27.0834,26.5553,120908119.2,2.5016
002628.XSHE,2016-08-31,29.2712,4253.0,26.593,26.7062,2282003.8889,23.9526,26.6307,26.329,57643783.3,1.2075
002628.XSHE,2016-09-01,29.2712,4436.0,26.1404,26.7062,2600569.4444,23.9526,26.6685,26.1404,65529758.85,1.376
002628.XSHE,2016-09-02,28.7431,4766.0,25.8763,26.1781,2689867.7778,23.5377,26.0649,25.6877,66567698.57,1.4233
002628.XSHE,2016-09-05,28.4791,3129.0,25.9518,26.0649,2040104.7222,23.2736,25.7632,25.7632,50521080.56,1.0795
002628.XSHE,2016-09-06,28.5545,4335.0,26.2913,26.2913,2583335.8333,23.3491,25.9518,25.6877,64073702.3,1.3669
002628.XSHE,2016-09-07,28.9317,12057.0,26.8193,27.3097,7762808.3333,23.6508,26.3667,26.2913,199437424.35,4.1075
002628.XSHE,2016-09-08,29.4975,5029.0,26.8948,26.9702,3233760.8333,24.1412,26.7816,26.5176,82506452.88,1.711
002628.XSHE,2016-09-09,29.573,4356.0,26.7062,27.0457,2778376.6667,24.2166,26.9325,26.6685,71136519.17,1.4701
002628.XSHE,2016-09-12,29.3843,5466.0,25.8386,26.4421,3114636.9444,24.028,26.4421,25.7254,77372587.28,1.648
002628.XSHE,2016-09-13,28.4413,2394.0,26.0272,26.0649,1574195.2778,23.2736,25.9895,25.7632,38954546.65,0.8329
002628.XSHE,2016-09-14,28.6299,2056.0,25.9141,26.0272,1310543.3333,23.4245,25.8763,25.65,32351929.16,0.6934
002628.XSHE,2016-09-19,28.5168,2301.0,26.1781,26.1781,1467993.3333,23.3113,25.9141,25.8763,36486781.4,0.7767
002628.XSHE,2016-09-20,28.7808,14441.0,28.7808,28.7808,12410784.4444,23.5754,26.1781,25.9895,330494978.53,6.5668
002628.XSHE,2016-09-21,31.6476,27014.0,28.1018,29.4221,16999069.7222,25.9141,29.0449,28.0641,464810914.05,8.9946
002628.XSHE,2016-09-22,30.9309,17063.0,28.4791,29.1957,11213347.7778,25.3105,28.3659,28.1396,305758229.1,5.9332
002628.XSHE,2016-09-23,31.3458,37783.0,30.0256,31.3458,22044885.8333,25.65,28.4791,28.4036,632276417.38,11.6644
002628.XSHE,2016-09-26,33.0432,29175.0,30.4405,30.8555,16512624.1667,27.0079,29.6107,29.158,473565792.04,8.7372
002628.XSHE,2016-09-27,33.4959,21040.0,29.6861,30.3274,11941617.5,27.3852,29.9124,28.4791,334107672.23,6.3186
002628.XSHE,2016-09-28,32.666,17313.0,29.9502,30.3651,10641449.4444,26.7062,29.573,28.8185,299139990.84,5.6306
002628.XSHE,2016-09-29,32.9301,14719.0,29.4221,30.3651,8041624.4444,26.9702,29.6107,29.3089,228684688.53,4.255
002628.XSHE,2016-09-30,32.3643,20959.0,30.5537,30.8932,11217494.4444,26.4799,29.158,29.158,323758233.92,5.9354
002628.XSHE,2016-10-10,33.6091,18160.0,30.8177,31.4967,10642964.7222,27.4983,30.4782,29.8747,311564899.64,5.6314
002628.XSHE,2016-10-11,33.9108,12458.0,30.78,31.0441,6836500.2778,27.7246,30.5914,30.2896,199967112.32,3.6173
002628.XSHE,2016-10-12,33.8731,10673.0,30.7046,31.1949,6654118.3333,27.6869,30.5537,30.2896,195295057.92,3.5208
002628.XSHE,2016-10-13,33.7599,9533.0,30.5537,31.0818,5799589.1667,27.6492,30.6668,30.4405,170024240.21,3.0687
002628.XSHE,2016-10-14,33.6091,10660.0,29.9502,30.6291,6979873.3333,27.4983,30.4782,29.6107,199913574.56,3.6932
002628.XSHE,2016-10-17,32.9301,7260.0,29.7238,30.4028,4304586.3889,26.9702,29.9879,29.6861,123314456.6,2.2776
002628.XSHE,2016-10-18,32.7038,8491.0,30.4405,30.4405,4999115.2778,26.7439,29.7993,29.7616,144099861.94,2.6451
002628.XSHE,2016-10-19,33.4959,6712.0,30.2519,30.7423,3657553.8889,27.3852,30.4028,30.101,105782666.7,1.9353
002628.XSHE,2016-10-20,33.2696,5575.0,29.9502,30.1765,3321868.3333,27.2343,30.1765,29.7238,94863106.5,1.7577
002628.XSHE,2016-10-21,32.9301,9304.0,30.5537,30.78,5432656.3889,26.9702,29.837,29.7993,157195439.8,2.8745
002628.XSHE,2016-10-24,33.6091,6071.0,30.516,30.78,3703862.2222,27.4983,30.4405,30.3274,107964678.87,1.9598
002628.XSHE,2016-10-25,33.5713,4775.0,30.4405,30.7046,3092558.0556,27.4606,30.4405,30.2896,89849943.44,1.6363
002628.XSHE,2016-10-26,33.4959,9392.0,30.6291,31.4967,5803823.3333,27.3852,30.4405,30.4028,170969740.083,3.0709
002628.XSHE,2016-10-27,33.6845,5623.0,30.0256,30.6291,3146338.6111,27.5738,30.4782,29.837,90290939.494,1.6648
002628.XSHE,2016-10-28,33.0432,5060.0,29.4598,30.1388,3319002.2222,27.0079,30.0633,29.4598,94121834.54,1.7562
002628.XSHE,2016-10-31,32.402,3127.0,29.5352,29.6107,2231528.6111,26.5176,29.4975,29.1957,62653386.53,1.1807
002628.XSHE,2016-11-01,32.4774,3344.0,29.9502,29.9879,2056825.0,26.593,29.6107,29.573,58624720.4,1.0883
002628.XSHE,2016-11-02,32.9301,8118.0,30.9309,31.1195,5045046.1111,26.9702,30.0256,29.837,146720525.96,2.6694
002628.XSHE,2016-11-03,34.024,20793.0,32.402,34.024,12486845.2778,27.8378,31.6099,31.6099,391559612.1,6.607
002628.XSHE,2016-11-04,35.646,10866.0,31.6853,32.9678,5881705.0,29.158,31.9116,31.3081,179632234.65,3.1121
002628.XSHE,2016-11-07,34.8538,20501.0,33.3827,34.8161,12218072.5,28.5168,31.4213,31.4213,389644580.21,6.4648
002628.XSHE,2016-11-08,36.7399,18888.0,34.024,34.5143,11345085.8333,30.0633,34.0617,33.0432,365206003.52,6.0029
002628.XSHE,2016-11-09,37.4188,12760.0,33.1941,33.7977,8580370.2778,30.6291,33.7222,32.8924,273230970.96,4.5401
