order_book_id,date,limit_up,num_trades,close,high,volume,limit_down,open,low,total_turnover,turnover_rate
600261.XSHG,2016-06-15,127.549,3365.0,117.2252,117.8912,378367.6581,104.2371,115.7265,115.0605,35515417.0,0.3478
600261.XSHG,2016-06-16,128.8811,3631.0,116.7256,118.2242,401603.0839,105.5692,117.5582,116.5591,37799200.0,0.3691
600261.XSHG,2016-06-17,128.3815,5468.0,118.7238,119.7228,603439.1079,105.0697,117.0586,116.7256,57420524.0,0.5546
600261.XSHG,2016-06-20,130.5462,2887.0,118.3907,119.7228,293372.0693,106.9013,119.7228,117.5582,27790497.0,0.2696
600261.XSHG,2016-06-21,130.2132,4965.0,117.0586,119.5563,496919.8926,106.5683,119.2233,116.5591,47179387.0,0.4567
600261.XSHG,2016-06-22,128.7145,2707.0,119.0568,119.7228,468430.4635,105.4027,117.2252,117.0586,44622569.0,0.4306
600261.XSHG,2016-06-23,131.0457,3413.0,117.7247,119.0568,357803.3645,107.2344,119.0568,117.2252,33853855.0,0.3289
600261.XSHG,2016-06-24,129.5471,5921.0,116.5591,118.5573,807552.5361,105.9023,116.7256,113.3954,75225747.0,0.7422
600261.XSHG,2016-06-27,128.215,3825.0,117.2252,117.7247,497140.77,104.9032,115.56,115.0605,46608294.0,0.4569
600261.XSHG,2016-06-28,128.8811,2928.0,117.3917,117.8912,594600.9429,105.5692,117.2252,116.2261,55790193.0,0.5465
600261.XSHG,2016-06-29,129.2141,3523.0,117.5582,118.2242,586339.7712,105.7358,118.0577,117.0586,55289984.0,0.5389
600261.XSHG,2016-06-30,129.3806,3651.0,117.5582,118.2242,534026.9091,105.7358,117.5582,116.7256,50254944.0,0.4908
600261.XSHG,2016-07-01,129.3806,4802.0,118.2242,118.5573,623771.3605,105.7358,117.5582,117.2252,58954714.0,0.5733
600261.XSHG,2016-07-04,130.0467,7823.0,120.3889,121.721,1201809.2011,106.4018,117.8912,117.3917,115732904.0,1.1046
600261.XSHG,2016-07-05,132.3778,4436.0,120.3889,120.7219,726888.1059,108.4,120.3889,119.5563,69866668.0,0.6681
600261.XSHG,2016-07-06,132.3778,4141.0,121.5545,121.721,745654.1374,108.4,120.0559,119.3898,72151994.0,0.6854
600261.XSHG,2016-07-07,133.7099,3201.0,120.0559,121.055,570846.2906,109.399,121.055,119.7228,55081624.0,0.5247
600261.XSHG,2016-07-08,132.0448,2719.0,120.0559,121.055,501297.8791,108.0669,120.0559,119.8894,48361870.0,0.4608
600261.XSHG,2016-07-11,132.0448,4746.0,120.7219,122.5536,817275.9337,108.0669,120.2224,120.0559,79343891.0,0.7512
600261.XSHG,2016-07-12,132.8774,11520.0,124.8848,127.882,2380957.722,108.733,122.3871,122.3871,238728733.0,2.1884
600261.XSHG,2016-07-13,137.3732,7727.0,125.3843,128.0485,1234541.6027,112.3963,124.2187,124.2187,125021887.0,1.1347
600261.XSHG,2016-07-14,137.8728,4507.0,124.2187,126.0503,740350.5341,112.8958,125.3843,123.2196,73609024.0,0.6805
600261.XSHG,2016-07-15,136.7072,3453.0,123.5526,124.7182,565799.7531,111.7302,124.2187,122.8866,56092183.0,0.52
600261.XSHG,2016-07-18,135.8746,3549.0,122.8866,124.3852,612487.511,111.2307,124.3852,122.2205,60310896.0,0.563
600261.XSHG,2016-07-19,135.2086,6323.0,122.7201,123.3861,869305.3565,110.5646,123.2196,120.3889,84530491.0,0.799
600261.XSHG,2016-07-20,135.042,5671.0,121.5545,122.8866,1061994.6017,110.3981,122.8866,120.8884,103633407.0,0.9761
600261.XSHG,2016-07-21,133.7099,6169.0,123.2196,124.3852,1347977.9198,109.399,121.5545,121.2215,132792301.0,1.239
600261.XSHG,2016-07-22,135.5416,4900.0,122.5536,124.5517,838677.9578,110.8977,122.7201,122.054,82780754.0,0.7709
600261.XSHG,2016-07-25,134.8755,3657.0,122.8866,123.0531,662933.705,110.2316,121.5545,121.5545,65003186.0,0.6093
600261.XSHG,2016-07-26,135.2086,7130.0,125.2178,125.3843,1305041.4801,110.5646,123.0531,121.8875,130137571.0,1.1995
600261.XSHG,2016-07-27,137.7063,6767.0,121.388,125.5508,1069276.2858,112.7293,124.8848,119.7228,104662875.0,0.9828
600261.XSHG,2016-07-28,133.5434,3944.0,122.7201,122.8866,568606.8732,109.2325,121.055,120.7219,55396154.0,0.5226
600261.XSHG,2016-07-29,135.042,3047.0,121.5545,123.0531,387560.3657,110.3981,122.5536,121.388,37928173.0,0.3562
600261.XSHG,2016-08-01,133.7099,5716.0,120.0559,121.5545,878842.1173,109.399,121.388,117.7247,84238235.0,0.8078
600261.XSHG,2016-08-02,132.0448,3811.0,121.055,121.388,376203.2401,108.0669,119.3898,119.3898,36373067.0,0.3458
600261.XSHG,2016-08-03,133.2104,3447.0,121.5545,122.054,393188.8415,108.8995,120.7219,120.3889,38226025.0,0.3614
600261.XSHG,2016-08-04,133.7099,6732.0,123.8857,124.0522,690195.122,109.399,121.055,121.055,68119467.0,0.6344
600261.XSHG,2016-08-05,136.2076,2848.0,123.2196,123.7192,374384.5985,111.5637,123.7192,122.3871,36931276.0,0.3441
600261.XSHG,2016-08-08,135.5416,3525.0,124.5517,125.2178,424055.6988,110.8977,123.0531,122.7201,42283822.0,0.3898
600261.XSHG,2016-08-09,137.0402,2355.0,124.7182,125.7173,315104.81,112.0632,124.3852,123.8857,31465731.0,0.2896
600261.XSHG,2016-08-10,137.2067,2472.0,122.8866,125.0513,382616.7745,112.2298,124.7182,122.8866,37925849.0,0.3517
600261.XSHG,2016-08-11,135.2086,2270.0,121.388,123.5526,357523.2219,110.5646,122.8866,121.055,34972466.0,0.3286
600261.XSHG,2016-08-12,133.5434,3547.0,123.8857,124.0522,556172.8582,109.2325,122.3871,120.8884,54806866.0,0.5112
600261.XSHG,2016-08-15,136.2076,8060.0,127.549,128.8811,1440887.5552,111.5637,123.8857,123.3861,145252528.0,1.3244
600261.XSHG,2016-08-16,140.3705,5529.0,128.548,129.5471,1126734.6606,114.7275,127.882,126.3834,115758050.0,1.0356
600261.XSHG,2016-08-17,141.3695,3077.0,128.548,129.2141,681520.5921,115.7265,128.215,126.8829,69936900.0,0.6264
600261.XSHG,2016-08-18,141.3695,3267.0,127.882,129.0476,531405.7516,115.7265,128.7145,125.8838,54222920.0,0.4884
600261.XSHG,2016-08-19,140.7035,1636.0,127.549,128.215,321739.4464,115.0605,127.3824,126.5499,32843480.0,0.2957
600261.XSHG,2016-08-22,140.3705,2294.0,128.3815,129.0476,418847.0248,114.7275,127.549,126.8829,43048556.0,0.385
600261.XSHG,2016-08-23,141.203,2755.0,126.5499,128.548,536829.3839,115.56,128.548,125.8838,54558869.0,0.4934
600261.XSHG,2016-08-24,139.2049,1978.0,125.2178,126.7164,314991.5242,113.8949,126.7164,124.8848,31723788.0,0.2895
600261.XSHG,2016-08-25,137.7063,2291.0,124.7182,125.3843,353382.5212,112.7293,125.3843,123.2196,35145081.0,0.3248
600261.XSHG,2016-08-26,137.2067,2978.0,125.3843,126.2169,322080.9521,112.2298,124.8848,124.5517,32400533.0,0.296
600261.XSHG,2016-08-29,137.8728,4204.0,126.2169,127.882,573726.9116,112.8958,125.0513,124.8848,58252011.0,0.5273
600261.XSHG,2016-08-30,138.8718,1736.0,126.5499,126.7164,250642.0465,113.5619,125.8838,125.3843,25320824.0,0.2304
600261.XSHG,2016-08-31,139.2049,1900.0,126.5499,126.8829,270396.4815,113.8949,126.0503,125.3843,27346885.0,0.2485
600261.XSHG,2016-09-01,139.2049,3114.0,123.2196,127.7155,505276.668,113.8949,126.2169,123.2196,50652694.0,0.4644
600261.XSHG,2016-09-02,135.5416,5483.0,125.2178,125.7173,580832.2235,110.8977,123.3861,123.2196,58104466.0,0.5339
600261.XSHG,2016-09-05,137.7063,5528.0,127.882,128.7145,1048236.8962,112.7293,125.3843,125.3843,107211800.0,0.9635
600261.XSHG,2016-09-06,140.7035,19068.0,136.2076,140.0374,3403809.7593,115.0605,128.548,126.8829,365876028.0,3.1286
600261.XSHG,2016-09-07,149.8617,17122.0,134.709,141.536,3182505.137,122.5536,136.2076,134.043,352483358.0,2.9251
600261.XSHG,2016-09-08,148.1966,9744.0,133.8765,137.2067,1529562.6846,121.2215,134.2095,132.3778,164638598.0,1.4059
600261.XSHG,2016-09-09,147.1975,7207.0,132.7109,135.5416,1044396.268,120.5554,133.8765,132.0448,111857484.0,0.9599
600261.XSHG,2016-09-12,146.0319,7525.0,128.8811,131.2122,998387.3258,119.3898,130.5462,127.882,103673040.0,0.9177
600261.XSHG,2016-09-13,141.7026,6463.0,132.5443,133.2104,968925.7517,116.0596,129.7136,128.7145,101834217.0,0.8906
600261.XSHG,2016-09-14,145.8654,9523.0,135.2086,136.8737,1682383.7968,119.2233,131.2122,130.3797,182225312.0,1.5463
600261.XSHG,2016-09-19,148.6961,4766.0,135.5416,136.2076,695057.8698,121.721,134.376,132.8774,74683653.0,0.6389
600261.XSHG,2016-09-20,149.0291,5278.0,131.3788,134.8755,698348.1028,122.054,134.8755,131.2122,74179950.0,0.6419
600261.XSHG,2016-09-21,144.5333,3874.0,130.5462,132.8774,578599.9989,118.2242,131.3788,130.0467,60796151.0,0.5318
600261.XSHG,2016-09-22,143.5342,2602.0,131.3788,132.7109,403474.6971,117.5582,131.2122,130.3797,42587929.0,0.3708
600261.XSHG,2016-09-23,144.5333,1861.0,130.8792,132.0448,286662.2087,118.2242,131.8783,130.3797,30135748.0,0.2635
600261.XSHG,2016-09-26,144.0337,5103.0,126.8829,131.2122,627245.8328,117.7247,130.2132,125.7173,64560519.0,0.5765
600261.XSHG,2016-09-27,139.5379,2898.0,128.3815,128.548,552475.4857,114.2279,126.2169,126.2169,56521947.0,0.5078
600261.XSHG,2016-09-28,141.203,3153.0,128.215,129.3806,382978.3599,115.56,129.3806,127.0494,39342921.0,0.352
600261.XSHG,2016-09-29,141.0365,4017.0,127.882,129.0476,442115.1177,115.3935,128.215,127.3824,45483111.0,0.4064
600261.XSHG,2016-09-30,140.7035,2273.0,128.215,129.3806,468144.1772,115.0605,127.2159,127.2159,48207671.0,0.4303
600261.XSHG,2016-10-10,141.0365,5495.0,131.8783,132.5443,874778.8885,115.3935,128.7145,127.7155,91010379.0,0.804
600261.XSHG,2016-10-11,145.0328,3243.0,131.8783,133.2104,461987.0343,118.7238,131.7118,130.7127,48803627.0,0.4246
600261.XSHG,2016-10-12,145.0328,2534.0,131.2122,131.8783,298351.6992,118.7238,131.7118,130.3797,31345002.0,0.2742
600261.XSHG,2016-10-13,144.3668,1900.0,130.8792,132.2113,338050.8025,118.0577,131.3788,130.5462,35502471.0,0.3107
600261.XSHG,2016-10-14,144.0337,3219.0,131.2122,132.2113,523321.4765,117.7247,130.5462,128.548,54523774.0,0.481
600261.XSHG,2016-10-17,144.3668,3891.0,128.548,132.0448,511241.0301,118.0577,131.0457,128.215,53489897.0,0.4699
600261.XSHG,2016-10-18,141.3695,4215.0,130.3797,130.8792,776701.338,115.7265,128.7145,128.0485,80467914.0,0.7139
600261.XSHG,2016-10-19,143.3677,3685.0,128.3815,130.7127,771901.9014,117.3917,130.3797,127.3824,79783789.0,0.7095
600261.XSHG,2016-10-20,141.203,4033.0,128.7145,129.2141,579804.9342,115.56,128.3815,127.7155,59714460.0,0.5329
600261.XSHG,2016-10-21,141.536,2838.0,128.8811,129.3806,421279.2978,115.893,128.8811,128.0485,43463002.0,0.3872
600261.XSHG,2016-10-24,141.7026,3845.0,130.7127,131.2122,593208.5466,116.0596,128.8811,128.7145,61997391.0,0.5452
600261.XSHG,2016-10-25,143.8672,2245.0,130.3797,131.5453,310209.0955,117.5582,130.7127,129.8801,32397376.0,0.2851
600261.XSHG,2016-10-26,143.3677,3756.0,131.2122,131.7118,519726.6006,117.3917,130.2132,130.2132,54587442.0,0.4777
600261.XSHG,2016-10-27,144.3668,3637.0,131.3788,132.0448,444026.9653,118.0577,130.8792,130.3797,46796057.0,0.4081
600261.XSHG,2016-10-28,144.5333,3701.0,129.8801,131.0457,426567.8413,118.2242,130.8792,128.8811,44367001.0,0.3921
600261.XSHG,2016-10-31,142.8682,3911.0,131.2122,131.5453,552308.9286,116.8921,129.2141,128.215,57249484.0,0.5076
600261.XSHG,2016-11-01,144.3668,8505.0,134.709,135.042,1285967.8836,118.0577,130.8792,130.3797,137736158.0,1.182
600261.XSHG,2016-11-02,148.1966,4131.0,133.2104,134.8755,708591.4762,121.2215,134.5425,132.0448,75637361.0,0.6513
600261.XSHG,2016-11-03,146.5314,9497.0,136.0411,139.5379,1675248.2903,119.8894,132.2113,132.0448,182758160.0,1.5398
600261.XSHG,2016-11-04,149.6952,6044.0,135.042,135.8746,662392.1509,122.3871,135.042,133.8765,71609895.0,0.6088
600261.XSHG,2016-11-07,148.5296,6742.0,132.0448,134.8755,997889.7524,121.5545,134.709,131.0457,106060462.0,0.9172
600261.XSHG,2016-11-08,145.1993,4235.0,132.5443,133.3769,666792.5398,118.8903,132.3778,131.3788,70826820.0,0.6129
600261.XSHG,2016-11-09,145.8654,5553.0,130.3797,133.0439,835684.8752,119.2233,133.0439,128.548,87594902.0,0.7681
600261.XSHG,2016-11-10,143.3677,2878.0,131.7118,132.2113,508419.4496,117.3917,131.7118,130.5462,53567688.0,0.4673
600261.XSHG,2016-11-11,144.8663,3444.0,131.8783,132.5443,470643.058,118.5573,131.2122,131.2122,49703968.0,0.4326
