order_book_id,date,limit_up,num_trades,close,high,volume,limit_down,open,low,total_turnover,turnover_rate
301062.XSHE,2021-11-30,22.61,10147.0,18.43,19.1,5683568.0,15.07,18.87,17.9,104984862.26,13.8531
301062.XSHE,2021-12-01,22.12,9002.0,18.83,19.26,4419770.0,14.74,18.15,18.12,82817355.6,10.7727
301062.XSHE,2021-12-02,22.6,7210.0,17.75,18.97,4237833.0,15.06,18.71,17.68,76911290.61,10.3293
301062.XSHE,2021-12-03,21.3,6386.0,17.17,17.98,3075100.0,14.2,17.74,17.17,53927760.0,7.4952
301062.XSHE,2021-12-06,20.6,5834.0,16.71,17.32,2740621.0,13.74,17.12,16.63,46450748.99,6.68
301062.XSHE,2021-12-07,20.05,5795.0,16.21,17.14,2908100.0,13.37,17.1,15.96,47310942.0,7.0882
301062.XSHE,2021-12-08,19.45,4360.0,16.64,16.9,2280408.0,12.97,16.24,16.24,37921197.3,5.5583
301062.XSHE,2021-12-09,19.97,3723.0,16.74,16.91,1849719.0,13.31,16.9,16.56,30940788.16,4.5085
301062.XSHE,2021-12-10,20.09,2685.0,16.64,16.75,1197485.0,13.39,16.7,16.48,19887082.8,2.9187
301062.XSHE,2021-12-13,19.97,2786.0,16.52,16.67,1297008.0,13.31,16.51,16.38,21411599.96,3.1613
301062.XSHE,2021-12-14,19.82,10421.0,17.85,17.89,5753634.0,13.22,16.6,16.55,99977438.34,14.0239
301062.XSHE,2021-12-15,21.42,6676.0,17.45,18.18,4105814.0,14.28,18.06,17.34,72505401.1,10.0075
301062.XSHE,2021-12-16,20.94,4062.0,17.5,17.77,2531243.0,13.96,17.45,17.3,44428765.02,6.1696
301062.XSHE,2021-12-17,21.0,4143.0,16.8,17.55,2177604.0,14.0,17.44,16.73,37069056.28,5.3077
301062.XSHE,2021-12-20,20.16,5994.0,17.2,17.38,2430900.0,13.44,16.78,16.6,41423878.0,5.9251
301062.XSHE,2021-12-21,20.64,4622.0,17.5,18.05,2503704.0,13.76,17.0,16.9,44017625.56,6.1025
301062.XSHE,2021-12-22,21.0,5922.0,18.13,18.15,3937125.0,14.0,17.4,17.4,70503421.9,9.5963
301062.XSHE,2021-12-23,21.76,5353.0,18.09,18.4,3162215.0,14.5,18.04,17.57,56554830.27,7.7076
301062.XSHE,2021-12-24,21.71,8034.0,18.7,19.0,5388257.0,14.47,18.5,17.75,98623736.56,13.1333
301062.XSHE,2021-12-27,22.44,6653.0,18.48,19.16,4066599.0,14.96,18.59,18.33,75931927.1,9.9119
301062.XSHE,2021-12-28,22.18,3705.0,18.25,18.61,2121710.0,14.78,18.48,18.01,38715948.93,5.1715
301062.XSHE,2021-12-29,21.9,2500.0,18.09,18.52,1399545.0,14.6,18.2,17.92,25450469.29,3.4112
301062.XSHE,2021-12-30,21.71,2946.0,18.08,18.4,2338688.0,14.47,18.4,17.87,42284070.7,5.7003
301062.XSHE,2021-12-31,21.7,3267.0,18.03,18.31,1562923.0,14.46,18.09,17.95,28264264.34,3.8095
301062.XSHE,2022-01-04,21.64,3267.0,18.51,18.6,2115360.0,14.42,18.1,17.98,38678699.06,5.156
301062.XSHE,2022-01-05,22.21,5968.0,17.99,18.71,3707495.0,14.81,18.6,17.21,65943070.86,9.0366
301062.XSHE,2022-01-06,21.59,5369.0,18.24,18.6,3107690.0,14.39,17.9,17.61,56668084.85,7.5747
301062.XSHE,2022-01-07,21.89,4596.0,17.74,18.7,2778402.0,14.59,18.23,17.64,50414766.61,6.7721
301062.XSHE,2022-01-10,21.29,3243.0,17.41,17.73,1674704.0,14.19,17.71,17.0,29043072.4,4.0819
301062.XSHE,2022-01-11,20.89,11897.0,18.64,18.98,6105071.0,13.93,17.33,17.25,112189342.14,14.8805
301062.XSHE,2022-01-12,22.37,5547.0,18.44,18.87,3142931.0,14.91,18.87,18.12,57600458.45,7.6606
301062.XSHE,2022-01-13,22.13,4173.0,17.94,18.53,2037546.0,14.75,18.31,17.94,37048445.52,4.9663
301062.XSHE,2022-01-14,21.53,4915.0,17.54,18.37,2509800.0,14.35,17.86,17.51,44844268.0,6.1174
301062.XSHE,2022-01-17,21.05,4749.0,18.17,18.25,2541986.0,14.03,17.5,17.45,45285363.03,6.1958
301062.XSHE,2022-01-18,21.8,4623.0,17.54,18.3,2134000.0,14.54,17.91,17.19,37682859.0,5.2014
301062.XSHE,2022-01-19,21.05,2172.0,17.57,17.75,890600.0,14.03,17.39,17.3,15594951.0,2.1707
301062.XSHE,2022-01-20,21.08,5853.0,16.44,17.7,2689386.0,14.06,17.65,16.33,45046972.6,6.5551
301062.XSHE,2022-01-21,19.73,5923.0,16.0,16.77,2367963.0,13.15,16.4,15.85,38212076.32,5.7717
301062.XSHE,2022-01-24,19.2,2352.0,15.61,16.07,1333715.0,12.8,16.07,15.34,21012609.07,3.2508
301062.XSHE,2022-01-25,18.73,3481.0,14.86,15.68,2364202.0,12.49,15.61,14.82,35679268.86,5.7625
301062.XSHE,2022-01-26,17.83,2685.0,15.05,15.31,1544302.0,11.89,15.18,14.8,23205318.92,3.7641
301062.XSHE,2022-01-27,18.06,4878.0,14.83,15.45,2340357.0,12.04,14.99,14.8,35293319.77,5.7044
301062.XSHE,2022-01-28,17.8,3748.0,15.06,15.15,1765506.0,11.86,15.09,14.43,26293297.2,4.3032
301062.XSHE,2022-02-07,18.07,3044.0,15.0,15.49,1484115.0,12.05,15.21,14.89,22376541.54,3.6174
301062.XSHE,2022-02-08,18.0,2324.0,15.17,15.19,1183802.0,12.0,14.98,14.9,17856825.2,2.8854
301062.XSHE,2022-02-09,18.2,2844.0,15.29,15.46,1681390.0,12.14,15.19,15.08,25677801.22,4.0982
301062.XSHE,2022-02-10,18.35,3036.0,15.09,15.34,1553086.0,12.23,15.24,14.95,23463235.52,3.7855
301062.XSHE,2022-02-11,18.11,4619.0,14.63,15.09,2730388.0,12.07,15.08,14.4,39942283.78,6.655
301062.XSHE,2022-02-14,17.56,2139.0,14.77,14.78,1068684.0,11.7,14.63,14.4,15669237.04,2.6048
301062.XSHE,2022-02-15,17.72,1830.0,14.77,14.95,864400.0,11.82,14.78,14.58,12771316.0,2.1069
301062.XSHE,2022-02-16,17.72,1899.0,15.04,15.09,1012881.0,11.82,14.77,14.77,15149984.51,2.4688
301062.XSHE,2022-02-17,18.05,2122.0,15.15,15.25,1360900.0,12.03,15.06,15.0,20572967.19,3.3171
301062.XSHE,2022-02-18,18.18,2417.0,15.14,15.4,1440318.0,12.12,15.16,15.05,21931363.52,3.5106
301062.XSHE,2022-02-21,18.17,1885.0,15.22,15.28,1034575.0,12.11,15.19,15.06,15684091.0,2.5217
301062.XSHE,2022-02-22,18.26,2414.0,15.05,15.18,1273752.0,12.18,15.18,14.8,19051360.45,3.1046
301062.XSHE,2022-02-23,18.06,1780.0,15.27,15.3,1233683.0,12.04,15.09,15.0,18736243.15,3.007
301062.XSHE,2022-02-24,18.32,4091.0,14.92,15.61,2306584.0,12.22,15.25,14.8,35151424.84,5.6221
301062.XSHE,2022-02-25,17.9,3743.0,15.5,15.5,2386933.0,11.94,15.09,15.01,36557152.25,5.8179
301062.XSHE,2022-02-28,18.6,3171.0,15.13,15.57,1778386.0,12.4,15.5,14.96,26910771.6,4.3346
301062.XSHE,2022-03-01,18.16,1779.0,15.1,15.2,1189615.0,12.1,15.12,14.95,17898824.45,2.8996
301062.XSHE,2022-03-02,18.12,1988.0,15.02,15.08,1163502.0,12.08,14.99,14.81,17392221.94,2.8359
301062.XSHE,2022-03-03,18.02,1566.0,14.89,15.09,953600.0,12.02,15.09,14.85,14258464.63,2.3243
301062.XSHE,2022-03-04,17.87,4257.0,15.33,15.45,2606800.0,11.91,14.96,14.82,39760780.96,6.3538
