order_book_id,date,limit_up,num_trades,close,high,volume,limit_down,open,low,total_turnover,turnover_rate
601601.XSHG,2016-01-04,36.4423,12597.0,31.2199,33.1597,14619265.0,29.8081,32.9301,31.0018,408046945.0,0.2325
601601.XSHG,2016-01-05,34.3419,18802.0,31.7708,32.0693,26555511.0,28.0979,30.9559,30.8411,730951108.0,0.4224
601601.XSHG,2016-01-06,34.9502,14702.0,32.1037,32.3677,17141708.0,28.5914,31.6216,31.2199,475674601.0,0.2727
601601.XSHG,2016-01-07,35.3175,3119.0,29.3605,31.7593,4189653.0,28.8899,31.5068,29.2113,111690144.0,0.0666
601601.XSHG,2016-01-08,32.2988,17929.0,30.4738,30.9903,26913800.0,26.4221,30.6001,29.5556,713374795.0,0.4281
601601.XSHG,2016-01-11,33.5269,18473.0,29.1653,30.1754,25795117.0,27.4322,29.9573,28.0979,662446812.0,0.4103
601601.XSHG,2016-01-12,32.0807,15061.0,29.7507,29.8425,27742755.0,26.25,29.3834,28.4652,708121499.0,0.4413
601601.XSHG,2016-01-13,32.7235,12651.0,29.5212,30.0491,15963964.0,26.7779,30.0147,28.6948,410916576.0,0.2539
601601.XSHG,2016-01-14,32.471,13611.0,29.8885,30.1295,18681526.0,26.5713,28.58,28.4193,476733257.0,0.2972
601601.XSHG,2016-01-15,32.8727,14065.0,29.3719,29.8311,19936422.0,26.9042,29.4408,29.108,511832153.0,0.3171
601601.XSHG,2016-01-18,32.3103,13517.0,28.821,29.5326,12817162.0,26.4336,28.9358,28.6259,323877048.0,0.2039
601601.XSHG,2016-01-19,31.702,20400.0,28.9932,29.3375,25502834.0,25.9401,29.062,27.9028,638485194.0,0.4057
601601.XSHG,2016-01-20,31.8971,26272.0,27.765,28.7521,32529767.0,26.0893,28.6948,27.6847,800061240.0,0.5174
601601.XSHG,2016-01-21,30.5427,15810.0,27.4207,27.9716,17806794.0,24.9874,27.5814,27.2026,426374630.0,0.2832
601601.XSHG,2016-01-22,30.1639,14321.0,27.4551,27.7536,16755588.0,24.6775,27.7191,26.7435,398454192.0,0.2665
601601.XSHG,2016-01-25,30.1984,10333.0,27.3174,27.6617,14692862.0,24.7119,27.5584,27.1682,350404113.0,0.2337
601601.XSHG,2016-01-26,30.0491,14379.0,25.8712,27.283,20619367.0,24.5857,27.0993,25.8253,474622971.0,0.328
601601.XSHG,2016-01-27,28.4537,12226.0,25.8827,26.3073,21525694.0,23.2887,26.2614,25.5613,487143518.0,0.3424
601601.XSHG,2016-01-28,28.4767,11066.0,25.8023,26.2959,12421822.0,23.3001,25.9286,25.2514,280145369.0,0.1976
601601.XSHG,2016-01-29,28.3848,12779.0,26.7091,26.9157,14383858.0,23.2198,25.9056,25.699,332011283.0,0.2288
601601.XSHG,2016-02-01,29.3834,8272.0,26.3647,26.9731,9089065.0,24.0347,26.9731,26.1467,209191590.0,0.1446
601601.XSHG,2016-02-02,29.0047,9913.0,26.732,26.9501,9643241.0,23.7248,26.3188,26.2844,224145655.0,0.1534
601601.XSHG,2016-02-03,29.4064,11040.0,26.1467,26.4795,10052750.0,24.0577,26.3992,25.8023,227897537.0,0.1599
